10 3
0 1 73.56794
0 2 68.97723
0 3 65.61353
0 4 53.27176
0 5 101.39307
0 6 82.18160
0 7 98.02721
0 8 65.32232
0 9 86.48149
1 2 86.19282
1 3 98.23091
1 4 96.83923
1 5 107.58627
1 6 52.04527
1 7 46.32298
1 8 48.46399
1 9 81.56679
2 3 83.20992
2 4 74.56023
2 5 145.44777
2 6 105.71481
2 7 103.08269
2 8 102.02973
2 9 99.36671
3 4 73.27578
3 5 125.40576
3 6 78.25710
3 7 93.49746
3 8 96.14578
3 9 119.43571
4 5 119.88840
4 6 92.36575
4 7 110.52607
4 8 97.14536
4 9 132.19008
5 6 91.59126
5 7 108.85445
5 8 62.07774
5 9 111.16735
6 7 32.31238
6 8 54.61023
6 9 109.83453
7 8 64.22696
7 9 104.87590
8 9 68.69556
