15 4
0 1 123.82488
0 2 129.18480
0 3 115.79839
0 4 146.19598
0 5 107.17459
0 6 88.00696
0 7 157.62888
0 8 145.11447
0 9 117.48476
0 10 127.34239
0 11 61.70518
0 12 120.02276
0 13 115.94933
0 14 137.44809
1 2 84.39831
1 3 134.43526
1 4 138.12988
1 5 97.39099
1 6 109.86897
1 7 99.04942
1 8 103.83735
1 9 105.11211
1 10 74.99131
1 11 96.66178
1 12 109.87849
1 13 126.10208
1 14 92.96057
2 3 117.31110
2 4 133.32040
2 5 101.08508
2 6 121.77773
2 7 101.21852
2 8 111.59927
2 9 108.14088
2 10 113.80575
2 11 110.44346
2 12 103.65479
2 13 89.78905
2 14 75.07494
3 4 59.19674
3 5 135.99200
3 6 74.70626
3 7 107.13702
3 8 106.14812
3 9 70.99504
3 10 141.36765
3 11 133.39519
3 12 80.48987
3 13 79.84884
3 14 151.21725
4 5 159.46400
4 6 81.43288
4 7 112.16711
4 8 125.78336
4 9 98.73409
4 10 160.98866
4 11 153.07091
4 12 60.56433
4 13 108.74766
4 14 173.81868
5 6 111.70015
5 7 95.78807
5 8 147.64189
5 9 89.75665
5 10 69.82655
5 11 104.60660
5 12 127.84523
5 13 115.72475
5 14 135.36224
6 7 117.01814
6 8 138.73134
6 9 90.96126
6 10 130.68417
6 11 109.29494
6 12 77.14279
6 13 99.74776
6 14 152.93620
7 8 110.71577
7 9 57.36215
7 10 85.36383
7 11 147.62639
7 12 103.67062
7 13 112.64994
7 14 148.51454
8 9 92.72401
8 10 108.74580
8 11 136.09615
8 12 117.66756
8 13 110.69312
8 14 104.82580
9 10 80.45151
9 11 121.50858
9 12 94.52596
9 13 92.82071
9 14 143.41849
10 11 110.00793
10 12 135.66287
10 13 134.33479
10 14 127.06961
11 12 123.02773
11 13 138.36249
11 14 122.97256
12 13 84.07114
12 14 143.91824
13 14 113.96500
