30 6
0 1 143.89714
0 2 189.19154
0 3 146.72345
0 4 159.04694
0 5 167.18295
0 6 209.05594
0 7 159.26299
0 8 186.55748
0 9 160.50967
0 10 144.11026
0 11 191.03938
0 12 202.01649
0 13 177.50528
0 14 186.40506
0 15 185.91364
0 16 188.19756
0 17 203.51422
0 18 154.32033
0 19 130.93817
0 20 137.98238
0 21 142.93393
0 22 174.33047
0 23 194.02299
0 24 178.04491
0 25 141.43520
0 26 173.86139
0 27 176.38280
0 28 174.94168
0 29 185.61023
1 2 185.58073
1 3 165.48412
1 4 176.28793
1 5 195.75871
1 6 199.39218
1 7 153.44266
1 8 155.49753
1 9 144.92160
1 10 149.59842
1 11 176.34122
1 12 192.17188
1 13 167.94460
1 14 146.61864
1 15 182.19969
1 16 179.48932
1 17 185.19615
1 18 194.84848
1 19 172.33913
1 20 161.12567
1 21 173.14616
1 22 128.11784
1 23 159.43568
1 24 182.76881
1 25 157.59297
1 26 193.90469
1 27 153.70541
1 28 182.67049
1 29 167.80673
2 3 189.02821
2 4 158.09082
2 5 169.14674
2 6 183.63881
2 7 144.06317
2 8 179.37386
2 9 183.93336
2 10 165.57207
2 11 161.99843
2 12 187.81412
2 13 178.95610
2 14 212.99176
2 15 212.84601
2 16 159.76889
2 17 129.74371
2 18 167.76100
2 19 158.94780
2 20 165.32770
2 21 171.23558
2 22 226.33749
2 23 183.14975
2 24 163.33989
2 25 186.84813
2 26 203.25638
2 27 168.48930
2 28 161.50957
2 29 155.14458
3 4 173.72450
3 5 151.13753
3 6 217.29839
3 7 152.73849
3 8 173.32069
3 9 212.35457
3 10 163.86292
3 11 153.13954
3 12 151.66461
3 13 203.57399
3 14 180.31346
3 15 197.86652
3 16 190.04404
3 17 224.84348
3 18 145.99791
3 19 180.50000
3 20 139.61147
3 21 213.42702
3 22 170.45314
3 23 165.38774
3 24 184.70871
3 25 162.80232
3 26 180.58333
3 27 221.47820
3 28 169.92540
3 29 186.74179
4 5 170.25201
4 6 170.50987
4 7 122.27657
4 8 187.73979
4 9 155.43689
4 10 178.76459
4 11 152.74725
4 12 189.44295
4 13 200.70229
4 14 191.61888
4 15 143.74777
4 16 218.20532
4 17 200.30449
4 18 138.05031
4 19 109.93294
4 20 166.92970
4 21 167.68773
4 22 195.77905
4 23 162.49292
4 24 138.37755
4 25 152.30336
4 26 147.17853
4 27 136.49432
4 28 140.26936
4 29 189.48906
5 6 205.42625
5 7 123.95151
5 8 186.51213
5 9 199.56807
5 10 143.29762
5 11 204.95947
5 12 183.80804
5 13 194.25850
5 14 192.15875
5 15 175.89703
5 16 168.58142
5 17 196.45586
5 18 157.67030
5 19 164.33928
5 20 193.41086
5 21 206.57567
5 22 202.60519
5 23 189.37340
5 24 207.08093
5 25 162.36247
5 26 153.86288
5 27 199.66899
5 28 171.39406
5 29 207.43164
6 7 169.44739
6 8 168.26527
6 9 177.70769
6 10 168.76868
6 11 136.47375
6 12 202.62480
6 13 202.12363
6 14 192.30995
6 15 158.51738
6 16 244.42558
6 17 206.87677
6 18 216.13873
6 19 177.73338
6 20 203.56456
6 21 188.45499
