30 9
0 1 206.33789
0 2 196.14555
0 3 231.65797
0 4 225.55890
0 5 186.49013
0 6 193.93896
0 7 182.28027
0 8 191.33371
0 9 212.52823
0 10 193.51622
0 11 203.38617
0 12 216.80544
0 13 180.71848
0 14 191.02310
0 15 170.53670
0 16 209.20587
0 17 136.54475
0 18 134.14064
0 19 177.56221
0 20 140.66681
0 21 192.24850
0 22 210.48557
0 23 197.31357
0 24 209.77263
0 25 195.81775
0 26 188.35521
0 27 177.71545
0 28 215.76437
0 29 180.72389
1 2 202.47089
1 3 202.45950
1 4 164.16843
1 5 209.73988
1 6 184.82721
1 7 186.35187
1 8 149.34076
1 9 141.21121
1 10 149.39980
1 11 182.18869
1 12 219.10747
1 13 206.69701
1 14 207.40395
1 15 190.51550
1 16 186.78522
1 17 171.69115
1 18 164.53020
1 19 159.13654
1 20 193.44638
1 21 148.99962
1 22 118.05663
1 23 159.01567
1 24 153.64359
1 25 175.46693
1 26 204.15349
1 27 217.97461
1 28 167.93036
1 29 154.08704
2 3 171.18126
2 4 186.93279
2 5 156.55144
2 6 152.86940
2 7 166.56152
2 8 177.88855
2 9 150.29637
2 10 178.04987
2 11 139.18103
2 12 204.28899
2 13 188.97333
2 14 199.15154
2 15 156.40822
2 16 168.57428
2 17 178.78061
2 18 148.74432
2 19 226.06952
2 20 168.80846
2 21 188.47836
2 22 187.60117
2 23 163.11328
2 24 183.52609
2 25 111.92954
2 26 144.91820
2 27 141.30283
2 28 194.32622
2 29 136.18092
3 4 133.06506
3 5 196.16287
3 6 141.90495
3 7 148.26910
3 8 190.11713
3 9 153.08650
3 10 197.96642
3 11 169.67342
3 12 169.08090
3 13 156.41739
3 14 191.64354
3 15 155.53606
3 16 111.13058
3 17 175.41826
3 18 177.51247
3 19 170.48773
3 20 150.47754
3 21 165.75323
3 22 168.90787
3 23 176.92273
3 24 156.05232
3 25 166.23888
3 26 171.11572
3 27 171.25726
3 28 179.33476
3 29 147.25134
4 5 213.56319
4 6 160.31061
4 7 188.67377
4 8 200.39612
4 9 105.31030
4 10 181.55521
4 11 164.32550
4 12 208.74557
4 13 193.46297
4 14 160.27197
4 15 162.08987
4 16 147.47514
4 17 194.19537
4 18 181.74921
4 19 166.02896
4 20 177.03984
4 21 164.11803
4 22 137.86314
4 23 175.90265
4 24 143.82761
4 25 184.50935
4 26 188.20264
4 27 209.37146
4 28 161.21014
4 29 111.80443
5 6 186.56200
5 7 191.42027
5 8 176.68895
5 9 161.48027
5 10 216.30440
5 11 200.62610
5 12 177.52765
5 13 167.94904
5 14 172.05450
5 15 191.52428
