30 9
0 1 191.45616
0 2 208.61240
0 3 142.44000
0 4 189.57137
0 5 199.51917
0 6 220.17673
0 7 186.33365
0 8 168.51721
0 9 147.02846
0 10 226.96266
0 11 205.88878
0 12 231.70834
0 13 155.74728
0 14 188.18684
0 15 186.35487
0 16 172.19301
0 17 187.78061
0 18 193.79126
0 19 212.29355
0 20 256.98752
0 21 216.70572
0 22 173.92953
0 23 192.87708
0 24 149.81021
0 25 203.54750
0 26 188.76974
0 27 189.07843
0 28 170.75018
0 29 205.18214
1 2 173.35381
1 3 166.28540
1 4 220.58124
1 5 203.06244
1 6 179.80611
1 7 177.19656
1 8 163.26352
1 9 183.70616
1 10 217.07097
1 11 170.17296
1 12 152.02196
1 13 141.31560
1 14 161.56937
1 15 154.62718
1 16 159.65154
1 17 173.32994
1 18 178.27953
1 19 178.11714
1 20 225.18385
1 21 192.14267
1 22 175.70917
1 23 197.12685
1 24 154.81693
1 25 161.32864
1 26 220.41454
1 27 188.66931
1 28 220.72577
1 29 169.27849
2 3 170.05731
2 4 200.87865
2 5 145.99121
2 6 126.91825
2 7 190.77802
2 8 197.09953
2 9 127.99750
2 10 141.64069
2 11 177.43571
2 12 139.15900
2 13 184.05331
2 14 141.10173
2 15 178.64937
2 16 181.42934
2 17 181.02652
2 18 132.06979
2 19 176.52722
2 20 197.24486
2 21 171.29070
2 22 97.10461
2 23 199.15503
2 24 173.66055
2 25 179.90059
2 26 148.05077
2 27 162.14848
2 28 182.54987
2 29 133.80373
3 4 197.62866
3 5 180.89417
3 6 164.46561
3 7 178.64095
3 8 139.74272
3 9 155.40068
3 10 207.78220
3 11 170.00752
3 12 179.53882
3 13 143.13889
3 14 168.44487
3 15 150.84941
3 16 135.80405
3 17 140.26320
3 18 181.99637
3 19 176.62975
3 20 240.60852
3 21 177.08911
3 22 145.31461
3 23 202.83997
3 24 127.23972
3 25 172.88132
3 26 198.51414
3 27 180.59555
3 28 188.53142
3 29 197.80402
4 5 200.62897
4 6 227.77742
4 7 165.70447
4 8 205.88953
4 9 173.37445
4 10 238.81398
4 11 190.43748
4 12 205.74139
4 13 161.32976
4 14 172.87126
4 15 218.83177
4 16 158.33833
4 17 219.31273
4 18 178.72546
4 19 201.34291
4 20 205.56232
4 21 204.04106
4 22 182.18196
4 23 196.26956
4 24 184.31291
4 25 177.06612
4 26 207.43394
4 27 174.28644
4 28 142.96321
4 29 211.29108
5 6 165.40031
5 7 181.54288
5 8 195.63614
5 9 191.14552
5 10 205.03461
5 11 169.95000
5 12 181.54276
5 13 168.01306
5 14 205.54128
5 15 228.35921
5 16 159.46924
5 17 204.04147
5 18 200.81888
5 19 189.85408
5 20 206.16040
5 21 183.78810
5 22 144.85922
5 23 150.57265
5 24 155.96107
5 25 183.59509
5 26 188.00319
5 27 174.55733
5 28 160.85649
5 29 116.53527
6 7 207.47990
6 8 203.46381
6 9 152.97404
6 10 152.27084
6 11 189.18549
6 12 117.01031
6 13 163.54457
6 14 166.02226
6 15 162.60545
6 16 176.83142
6 17 160.28302
6 18 165.32825
6 19 190.65651
6 20 184.67470
6 21 142.24757
6 22 122.69778
6 23 205.89754
6 24 187.15627
6 25 170.90913
6 26 193.22937
6 27 183.60712
6 28 216.70775
6 29 158.29286
7 8 136.77577
7 9 178.31084
7 10 215.47755
7 11 192.85805
7 12 182.36580
7 13 147.97191
7 14 192.05171
7 15 166.08260
7 16 160.10645
7 17 178.89934
7 18 165.77191
7 19 165.98145
7 20 199.68509
7 21 232.21564
7 22 147.98741
7 23 122.70592
7 24 138.91092
7 25 161.29958
7 26 193.92209
7 27 145.21562
7 28 155.15700
7 29 183.55791
8 9 168.46791
8 10 202.97557
8 11 182.43433
8 12 170.89455
8 13 152.94292
8 14 196.53123
8 15 155.68958
8 16 154.51315
8 17 133.61572
8 18 169.56094
8 19 175.51164
8 20 230.90086
8 21 201.79031
8 22 147.21010
8 23 176.55968
8 24 110.80516
8 25 169.47186
8 26 196.28285
8 27 155.72896
8 28 162.38907
8 29 200.18739
9 10 164.87910
9 11 187.74792
9 12 147.80064
9 13 159.92860
9 14 132.66817
9 15 139.67213
9 16 192.11852
9 17 159.20259
9 18 109.56810
9 19 181.00900
9 20 190.28639
9 21 178.45534
9 22 115.66151
9 23 207.09970
9 24 153.50008
9 25 158.29959
9 26 148.70445
9 27 136.57155
9 28 164.87715
9 29 165.75485
10 11 231.66020
10 12 173.85039
10 13 226.67081
10 14 185.79059
10 15 192.21274
10 16 228.39178
10 17 194.64996
10 18 176.08237
10 19 208.54573
10 20 211.59412
10 21 171.71124
10 22 151.47438
10 23 218.71721
10 24 208.99065
10 25 200.26186
10 26 172.00114
10 27 215.96397
10 28 212.59148
10 29 209.29611
11 12 156.05627
11 13 130.23698
11 14 140.03297
11 15 211.97487
11 16 151.41859
11 17 168.12274
11 18 165.10748
11 19 181.92201
11 20 193.24631
11 21 200.96443
11 22 163.91783
11 23 175.60016
11 24 166.29597
11 25 150.58914
11 26 211.21936
11 27 154.17737
11 28 164.25836
11 29 152.06619
12 13 146.99138
12 14 148.02087
12 15 147.21632
12 16 187.79863
12 17 155.12943
12 18 133.44185
12 19 167.45520
12 20 175.34970
12 21 152.27179
12 22 145.19240
12 23 205.89598
12 24 175.47523
12 25 134.76604
12 26 218.70439
12 27 136.69049
12 28 186.54225
12 29 137.31616
13 14 163.01549
13 15 159.21182
13 16 120.85719
13 17 125.49329
13 18 168.72046
13 19 175.18489
13 20 189.59474
13 21 178.08812
13 22 150.12981
13 23 158.02321
13 24 137.28426
13 25 144.77307
13 26 205.51349
13 27 133.15486
13 28 144.87254
13 29 157.74567
14 15 169.50909
14 16 188.92574
14 17 160.88980
14 18 106.60949
14 19 177.53252
14 20 182.10242
14 21 170.87390
14 22 143.94591
14 23 194.96126
14 24 177.58243
14 25 129.10944
14 26 183.91072
14 27 148.52020
14 28 182.45036
14 29 156.55380
15 16 194.62193
15 17 149.24731
15 18 154.53955
15 19 160.67545
15 20 193.86398
15 21 180.15685
15 22 161.81622
15 23 201.92761
15 24 145.19978
15 25 160.60889
15 26 196.02582
15 27 146.20877
15 28 229.55072
15 29 190.83557
16 17 179.03081
16 18 185.81906
16 19 185.51851
16 20 226.35356
16 21 191.25111
16 22 139.26326
16 23 173.84109
16 24 141.43967
16 25 188.74629
16 26 195.84236
16 27 183.38588
16 28 173.17516
16 29 189.11763
17 18 161.05078
17 19 187.65338
17 20 198.56998
17 21 179.25879
17 22 135.96547
17 23 180.68437
17 24 144.38202
17 25 159.84695
17 26 183.60796
17 27 146.70203
17 28 177.85326
17 29 195.08424
18 19 183.34050
18 20 164.63255
18 21 201.55586
18 22 105.72084
18 23 185.45107
18 24 175.88950
18 25 151.21054
18 26 157.95671
18 27 112.22080
18 28 170.54138
18 29 160.89703
19 20 208.70139
19 21 210.76294
19 22 169.99165
19 23 174.88054
19 24 128.71567
19 25 131.08676
19 26 201.76530
19 27 142.90715
19 28 199.37573
19 29 181.03333
20 21 211.08264
20 22 185.29008
20 23 161.83296
20 24 212.03323
20 25 146.31580
20 26 182.53143
20 27 164.49725
20 28 229.73697
20 29 191.52164
21 22 178.51508
21 23 233.10147
21 24 174.33205
21 25 180.33858
21 26 231.77438
21 27 196.81389
21 28 213.26256
21 29 173.01489
22 23 160.43042
22 24 136.00273
22 25 172.68333
22 26 127.80310
22 27 132.08025
22 28 152.72942
22 29 151.01743
23 24 157.27774
23 25 161.35925
23 26 165.19754
23 27 155.03004
23 28 174.16141
23 29 169.11873
24 25 154.94418
24 26 181.62779
24 27 133.75648
24 28 171.66478
24 29 164.24913
25 26 200.46487
25 27 137.19104
25 28 179.27956
25 29 157.33557
26 27 183.92645
26 28 201.44096
26 29 203.44150
27 28 145.08188
27 29 132.62708
28 29 174.85428
