10 3
0 1 131.67329
0 2 119.08111
0 3 138.61288
0 4 145.72197
0 5 98.17863
0 6 103.89323
0 7 115.69501
0 8 147.56459
0 9 124.97994
1 2 142.37836
1 3 110.41018
1 4 143.84395
1 5 146.68073
1 6 81.08109
1 7 103.07684
1 8 85.51859
1 9 111.75416
2 3 142.40645
2 4 139.52573
2 5 103.75020
2 6 140.41621
2 7 99.05949
2 8 129.75458
2 9 113.29613
3 4 91.00140
3 5 119.14906
3 6 128.39003
3 7 122.59724
3 8 104.76054
3 9 139.81567
4 5 112.15291
4 6 155.77057
4 7 141.47295
4 8 101.75065
4 9 122.26257
5 6 115.16565
5 7 111.10294
5 8 112.93304
5 9 143.17412
6 7 81.00968
6 8 102.79917
6 9 140.75444
7 8 97.19160
7 9 126.53111
8 9 105.07045
