30 9
0 1 175.40486
0 2 185.48758
0 3 172.00563
0 4 170.41586
0 5 149.00191
0 6 221.79556
0 7 141.29306
0 8 156.82692
0 9 178.80119
0 10 186.10509
0 11 180.54485
0 12 156.07600
0 13 185.47694
0 14 189.52718
0 15 170.75714
0 16 210.76695
0 17 173.31358
0 18 175.37465
0 19 149.20753
0 20 186.19341
0 21 170.45062
0 22 192.48694
0 23 192.19072
0 24 146.97495
0 25 186.13098
0 26 194.17918
0 27 201.07202
0 28 194.03973
0 29 144.94162
1 2 214.37921
1 3 185.24130
1 4 166.23059
1 5 179.12552
1 6 229.12196
1 7 148.37038
1 8 180.78838
1 9 185.95882
1 10 185.04375
1 11 213.49112
1 12 216.25650
1 13 179.38376
1 14 194.98193
1 15 184.06458
1 16 215.41972
1 17 185.52016
1 18 175.97603
1 19 218.52757
1 20 179.29912
1 21 167.63219
1 22 169.97684
1 23 196.34296
1 24 180.62114
1 25 223.86208
1 26 197.40558
1 27 215.37570
1 28 217.80667
1 29 196.02161
2 3 192.16220
2 4 205.18037
2 5 134.55070
2 6 151.34694
2 7 157.82498
2 8 223.53265
2 9 223.56558
2 10 220.16290
2 11 165.39058
2 12 190.81367
2 13 234.80447
2 14 236.62836
2 15 187.05614
2 16 233.12589
2 17 197.14406
2 18 227.70284
2 19 201.64563
2 20 198.26524
2 21 243.01097
2 22 224.18375
2 23 221.14899
2 24 135.31004
2 25 181.57977
2 26 213.25436
2 27 218.13211
2 28 212.16417
2 29 173.61166
3 4 191.86034
3 5 158.36867
3 6 169.99121
3 7 182.82884
3 8 235.70522
3 9 191.32629
3 10 163.62434
3 11 160.21938
3 12 190.58556
3 13 196.95653
3 14 140.39668
3 15 189.56113
3 16 167.21616
3 17 198.42903
3 18 175.80394
3 19 182.65958
3 20 187.78178
3 21 200.13901
3 22 182.97496
3 23 200.54703
3 24 179.83795
3 25 190.01129
3 26 224.49159
3 27 181.17328
3 28 184.49171
3 29 178.13017
4 5 193.80515
4 6 201.95050
4 7 194.20970
4 8 167.01422
4 9 181.57945
4 10 210.09009
4 11 153.31886
4 12 207.00665
4 13 164.54955
4 14 190.27818
4 15 193.87149
4 16 192.64583
4 17 187.92262
4 18 212.27747
4 19 224.13290
4 20 183.99425
4 21 204.87938
4 22 173.58748
4 23 171.51328
4 24 176.70859
4 25 195.76155
4 26 211.66579
4 27 229.71251
4 28 217.26489
4 29 191.16461
5 6 154.95081
5 7 164.22998
5 8 203.18903
5 9 180.18295
5 10 203.73323
5 11 184.62027
5 12 189.20595
5 13 225.53268
5 14 200.67320
5 15 204.25465
5 16 187.90166
5 17 187.78923
5 18 207.59268
5 19 155.74196
5 20 207.65677
5 21 188.94116
5 22 196.77087
5 23 195.53755
5 24 132.86819
5 25 187.01881
5 26 224.62561
5 27 183.94719
5 28 178.14850
5 29 158.78021
6 7 202.49034
6 8 222.25482
6 9 221.00145
6 10 209.78087
6 11 160.51367
6 12 188.94353
6 13 200.84404
6 14 184.88753
6 15 189.37169
6 16 171.56995
6 17 170.87753
6 18 219.41536
6 19 225.97998
6 20 203.91333
6 21 234.16580
6 22 198.35101
6 23 183.26535
6 24 179.38512
6 25 180.39503
6 26 220.83635
6 27 180.09651
6 28 172.49841
6 29 185.71336
7 8 172.90979
7 9 186.26581
7 10 184.23447
7 11 176.50404
7 12 173.31102
7 13 169.97078
7 14 189.85667
7 15 135.01958
7 16 192.97643
7 17 149.51726
7 18 195.69785
7 19 181.12219
7 20 137.71425
7 21 150.96390
7 22 174.14421
7 23 166.60326
7 24 158.51611
7 25 204.68117
7 26 165.84038
7 27 198.85616
7 28 207.93715
7 29 146.95090
8 9 191.67619
8 10 194.64838
8 11 192.43924
8 12 158.11650
8 13 185.58884
8 14 216.13651
8 15 158.24025
8 16 244.05786
8 17 193.96355
8 18 204.02139
8 19 190.53282
8 20 199.32942
8 21 172.14256
8 22 196.19708
8 23 182.50279
8 24 174.50038
8 25 215.43275
8 26 201.89249
8 27 210.64508
8 28 209.36345
8 29 195.49507
9 10 203.11128
9 11 212.98441
9 12 196.42427
9 13 169.62741
9 14 234.31761
9 15 209.17493
9 16 195.09093
9 17 238.68558
9 18 245.16455
9 19 234.14137
9 20 198.07904
9 21 193.79010
9 22 166.85081
9 23 223.98296
9 24 216.54897
9 25 251.86533
9 26 272.73245
9 27 216.58322
9 28 264.32776
9 29 198.03561
10 11 177.78789
10 12 209.23561
10 13 191.39006
10 14 206.55428
10 15 178.14653
10 16 218.80275
10 17 193.98705
10 18 188.35666
10 19 201.41870
10 20 164.20447
10 21 211.13184
10 22 213.27370
10 23 207.80199
10 24 171.63148
10 25 247.69469
10 26 252.59003
10 27 231.42555
10 28 170.16061
10 29 199.64598
11 12 191.90361
11 13 180.28258
11 14 173.11050
11 15 181.40836
11 16 174.15352
11 17 177.54417
11 18 186.80309
11 19 199.08974
11 20 142.46544
11 21 222.63812
11 22 204.02608
11 23 194.32462
11 24 166.22899
11 25 178.92505
11 26 196.84515
11 27 220.38814
11 28 184.88333
11 29 146.34047
12 13 185.19751
12 14 187.45876
12 15 147.80119
12 16 217.08783
12 17 197.05397
12 18 189.50882
12 19 156.21754
12 20 206.38605
12 21 167.70311
12 22 214.81555
12 23 219.55121
12 24 206.51080
12 25 169.50111
12 26 178.64627
12 27 167.26622
12 28 199.53539
12 29 200.18077
13 14 184.38680
13 15 171.64255
13 16 181.73256
13 17 161.34277
13 18 197.87871
13 19 231.55833
13 20 169.92242
13 21 182.69812
13 22 177.18243
13 23 181.69229
13 24 214.90826
13 25 229.16049
13 26 201.21951
13 27 215.67259
13 28 204.89491
13 29 179.06709
14 15 204.34955
14 16 154.01500
14 17 158.79097
14 18 171.08647
14 19 198.42099
14 20 194.69920
14 21 178.36266
14 22 196.13599
14 23 181.52548
14 24 230.05750
14 25 187.36821
14 26 185.49510
14 27 170.07141
14 28 165.60847
14 29 181.07912
15 16 207.16109
15 17 164.90103
15 18 195.34204
15 19 194.22626
15 20 158.59431
15 21 166.81885
15 22 200.04564
15 23 174.63663
15 24 170.91527
15 25 207.71538
15 26 170.34453
15 27 226.49889
15 28 215.31665
15 29 177.59703
16 17 177.33543
16 18 216.52559
16 19 247.12263
16 20 166.99500
16 21 177.58713
16 22 184.05022
16 23 184.04543
16 24 229.81680
16 25 204.48814
16 26 223.54333
16 27 195.29910
16 28 207.23529
16 29 168.91100
17 18 173.22226
17 19 206.82603
17 20 149.37849
17 21 176.28506
17 22 162.78542
17 23 179.40494
17 24 179.61800
17 25 188.20372
17 26 141.71907
17 27 205.02588
17 28 160.69150
17 29 148.48894
18 19 208.76274
18 20 202.34615
18 21 169.91818
18 22 198.71100
18 23 233.69159
18 24 197.22531
18 25 211.48862
18 26 192.73399
18 27 181.70720
18 28 169.71060
18 29 198.06015
19 20 225.64021
19 21 178.02251
19 22 248.38921
19 23 217.26468
19 24 176.89850
19 25 213.52145
19 26 215.99080
19 27 217.57610
19 28 174.73669
19 29 195.29408
20 21 191.21660
20 22 157.26500
20 23 208.14456
20 24 186.31404
20 25 199.51527
20 26 185.38005
20 27 222.70694
20 28 219.99564
20 29 128.95326
21 22 180.43832
21 23 182.51872
21 24 208.94003
21 25 223.11552
21 26 198.86555
21 27 174.13953
21 28 199.72829
21 29 187.74197
22 23 210.33847
22 24 197.47606
22 25 203.82985
22 26 208.15219
22 27 172.76732
22 28 238.09114
22 29 179.77899
23 24 177.49312
23 25 224.66650
23 26 236.35527
23 27 212.43645
23 28 187.54404
23 29 190.03337
24 25 182.54451
24 26 212.98053
24 27 207.12538
24 28 164.45074
24 29 151.41960
25 26 156.74846
25 27 169.24780
25 28 195.52484
25 29 166.85143
26 27 222.67448
26 28 214.65488
26 29 191.04840
27 28 175.98636
27 29 196.59570
28 29 189.39058
