10 8
0 1 113.95626
0 2 104.66544
0 3 104.00621
0 4 112.04179
0 5 126.95016
0 6 122.73622
0 7 123.01807
0 8 81.41991
0 9 88.91947
1 2 106.28439
1 3 126.80767
1 4 162.48405
1 5 120.74555
1 6 115.20660
1 7 121.64797
1 8 90.11400
1 9 118.89999
2 3 106.30065
2 4 100.93807
2 5 90.40565
2 6 94.63779
2 7 150.22261
2 8 98.13517
2 9 107.74792
3 4 121.85871
3 5 158.91597
3 6 119.06173
3 7 127.49883
3 8 113.00385
3 9 90.68222
4 5 118.08411
4 6 98.06467
4 7 168.62521
4 8 103.41974
4 9 144.28244
5 6 120.91990
5 7 173.92310
5 8 122.58363
5 9 140.91200
6 7 147.97830
6 8 75.46857
6 9 127.55063
7 8 127.33308
7 9 90.30898
8 9 119.71532
