15 9
0 1 124.58894
0 2 52.43451
0 3 100.72987
0 4 118.98479
0 5 61.34935
0 6 146.80672
0 7 118.15920
0 8 135.07579
0 9 92.09576
0 10 64.22430
0 11 83.99146
0 12 91.89155
0 13 102.44647
0 14 84.72971
1 2 103.00880
1 3 83.71251
1 4 120.85313
1 5 90.40979
1 6 86.87141
1 7 130.79243
1 8 86.03389
1 9 114.15044
1 10 103.42151
1 11 69.78897
1 12 94.58468
1 13 96.78925
1 14 105.02661
2 3 108.90673
2 4 115.39985
2 5 58.75746
2 6 117.15064
2 7 105.04181
2 8 119.47594
2 9 110.79022
2 10 68.81397
2 11 65.27853
2 12 75.17883
2 13 102.03641
2 14 66.24115
3 4 120.83147
3 5 80.23927
3 6 111.25420
3 7 127.15150
3 8 117.62728
3 9 77.76234
3 10 79.63299
3 11 94.55206
3 12 92.41008
3 13 93.84562
3 14 108.04232
4 5 103.66477
4 6 102.25851
4 7 118.58201
4 8 150.25691
4 9 143.27501
4 10 110.85091
4 11 137.08188
4 12 126.66967
4 13 88.35273
4 14 143.74448
5 6 118.01498
5 7 94.82761
5 8 112.04163
5 9 113.85126
5 10 78.14343
5 11 56.79584
5 12 76.07450
5 13 109.99031
5 14 81.49634
6 7 120.08405
6 8 120.52357
6 9 145.84268
6 10 120.79565
6 11 120.72813
6 12 107.56049
6 13 94.48617
6 14 114.94614
7 8 97.99075
7 9 144.91704
7 10 97.30791
7 11 117.30812
7 12 59.94159
7 13 132.55836
7 14 124.55740
8 9 122.45293
8 10 109.84618
8 11 87.44668
8 12 70.90928
8 13 118.26966
8 14 111.35220
9 10 61.45077
9 11 113.15231
9 12 99.34839
9 13 82.23531
9 14 119.02841
10 11 94.08211
10 12 58.55043
10 13 82.95415
10 14 103.52271
11 12 78.88891
11 13 113.42336
11 14 61.17902
12 13 106.61115
12 14 91.33559
13 14 106.42422
