30 12
0 1 179.45938
0 2 187.22704
0 3 168.61565
0 4 155.58121
0 5 195.79533
0 6 179.66318
0 7 172.17824
0 8 202.00484
0 9 141.69342
0 10 175.02299
0 11 161.06194
0 12 184.33835
0 13 222.22169
0 14 215.13060
0 15 164.44273
0 16 163.96014
0 17 200.16742
0 18 161.99841
0 19 156.96474
0 20 195.39722
0 21 186.38890
0 22 182.20500
0 23 175.97292
0 24 159.19981
0 25 197.80528
0 26 166.75716
0 27 171.80540
0 28 206.85663
0 29 145.59039
1 2 181.87401
1 3 212.83301
1 4 205.21489
1 5 178.18637
1 6 143.53703
1 7 176.02988
1 8 190.12741
1 9 178.81693
1 10 220.25517
1 11 186.52275
1 12 152.09225
1 13 219.41383
1 14 221.09015
1 15 219.91687
1 16 168.61818
1 17 215.64017
1 18 235.68187
1 19 219.00482
1 20 253.92886
1 21 202.50127
1 22 186.69467
1 23 222.21588
1 24 205.83711
1 25 226.46361
1 26 186.62778
1 27 204.90334
1 28 210.39595
1 29 196.15509
2 3 167.48991
2 4 166.26909
2 5 178.37733
2 6 210.30508
2 7 181.55241
2 8 153.49106
2 9 222.34328
2 10 194.88562
2 11 204.99707
2 12 187.91444
2 13 135.71527
2 14 182.80461
2 15 178.32397
2 16 154.99466
2 17 135.53696
2 18 195.70259
2 19 171.08514
2 20 180.19646
2 21 163.96111
2 22 161.20650
2 23 201.63844
2 24 191.11971
2 25 204.94989
2 26 172.67046
2 27 187.71938
2 28 193.29523
2 29 183.80544
3 4 176.72408
3 5 187.04800
3 6 187.50090
3 7 179.91612
3 8 172.26973
3 9 184.46129
3 10 203.54092
3 11 188.35172
3 12 173.68254
3 13 195.25098
3 14 208.98624
3 15 190.01169
3 16 191.98329
3 17 145.46783
3 18 172.85710
3 19 186.43448
3 20 148.89748
3 21 203.38544
3 22 151.78658
3 23 226.89825
3 24 199.21854
3 25 164.81308
3 26 123.77812
3 27 156.31364
3 28 186.10216
3 29 171.63333
4 5 197.97864
4 6 189.34076
4 7 177.48541
4 8 153.28171
4 9 196.21303
4 10 178.10861
4 11 147.58067
4 12 169.77278
4 13 189.50906
4 14 167.36006
4 15 160.17128
4 16 174.63660
4 17 179.30074
4 18 188.14651
4 19 169.31316
4 20 212.15886
4 21 203.01488
4 22 141.65610
4 23 171.04549
4 24 175.43625
4 25 162.24664
4 26 179.17715
4 27 150.54750
4 28 174.85780
4 29 198.25861
5 6 195.76593
5 7 154.91226
5 8 220.19164
5 9 172.67015
5 10 146.47507
5 11 166.73116
5 12 168.60910
5 13 214.39905
5 14 228.63875
5 15 146.84097
5 16 193.51639
5 17 205.64632
5 18 185.18051
5 19 223.98764
5 20 211.31136
5 21 169.14537
5 22 149.90413
5 23 214.70346
5 24 155.08020
5 25 185.08293
5 26 183.48759
5 27 194.79216
5 28 185.59195
5 29 187.01746
6 7 207.35976
6 8 172.81453
6 9 144.71611
6 10 206.62442
6 11 175.22285
6 12 131.79201
6 13 214.55606
6 14 189.08910
6 15 205.80391
6 16 158.44978
6 17 195.45844
6 18 224.00388
6 19 225.93089
6 20 204.20425
6 21 183.79120
6 22 176.71848
6 23 218.95129
6 24 186.02142
6 25 173.38936
6 26 155.72408
6 27 181.75986
6 28 196.52039
6 29 194.68336
7 8 199.85989
7 9 192.12675
7 10 193.46556
7 11 200.55974
7 12 214.67361
7 13 214.49843
7 14 245.49147
7 15 174.64319
7 16 194.26469
7 17 219.71217
7 18 162.71527
7 19 175.03278
7 20 218.70638
7 21 176.79628
7 22 185.10072
7 23 174.53357
7 24 202.66779
7 25 194.21007
7 26 170.13309
7 27 209.40245
7 28 218.25240
7 29 175.18219
8 9 208.11977
8 10 204.08940
8 11 193.04715
8 12 174.83751
8 13 186.16582
8 14 167.05603
8 15 193.24930
8 16 182.20691
8 17 149.79692
8 18 214.91223
8 19 169.38750
8 20 181.58151
8 21 181.00635
8 22 176.47801
8 23 206.11742
8 24 234.16194
8 25 176.64629
8 26 173.47827
8 27 197.59143
8 28 201.05377
8 29 216.03418
9 10 174.49670
9 11 170.15118
9 12 184.93945
9 13 237.80138
9 14 229.53267
9 15 186.43500
9 16 180.17641
9 17 206.29611
9 18 188.12436
9 19 209.40067
9 20 183.35773
9 21 166.89720
9 22 163.47539
9 23 207.16895
9 24 183.64046
9 25 182.70285
9 26 180.01382
9 27 189.14536
9 28 186.26375
9 29 182.27277
10 11 181.39888
10 12 189.43733
10 13 186.02533
10 14 182.35216
10 15 168.49812
10 16 191.61482
10 17 194.44370
10 18 219.66676
10 19 187.23972
10 20 198.12744
10 21 181.88428
10 22 167.81146
10 23 215.66281
10 24 176.99121
10 25 195.02615
10 26 213.38272
10 27 190.88409
10 28 211.30650
10 29 205.70848
11 12 125.76857
11 13 226.30753
11 14 205.34412
11 15 167.37401
11 16 173.14928
11 17 205.67662
11 18 169.34927
11 19 201.72728
