30 6
0 1 127.39753
0 2 96.49461
0 3 119.84821
0 4 126.44951
0 5 132.46107
0 6 86.33981
0 7 101.52605
0 8 80.49461
0 9 106.61333
0 10 112.99384
0 11 106.04668
0 12 149.29242
0 13 116.80634
0 14 117.45421
0 15 141.87794
0 16 126.87731
0 17 88.01641
0 18 90.09602
0 19 99.32390
0 20 109.42588
0 21 142.46164
0 22 94.34366
0 23 60.07549
0 24 88.50394
0 25 134.18248
0 26 112.69175
0 27 58.90621
0 28 115.33774
0 29 97.66783
1 2 87.72878
1 3 62.65355
1 4 82.70746
1 5 68.59972
1 6 84.06657
1 7 84.05463
1 8 105.08758
1 9 85.04066
1 10 146.04662
1 11 130.52361
1 12 141.18893
1 13 104.54736
1 14 84.70834
1 15 112.35883
1 16 107.70243
1 17 71.24776
1 18 57.04945
1 19 77.19105
1 20 117.82874
1 21 63.81726
1 22 98.20521
1 23 124.10862
1 24 107.37868
1 25 98.88469
1 26 81.14587
1 27 122.92926
1 28 121.83720
1 29 104.78192
2 3 104.23785
2 4 111.03906
2 5 65.42872
2 6 51.62109
2 7 57.80084
2 8 87.36841
2 9 99.37382
2 10 87.53915
2 11 76.98938
2 12 107.75918
2 13 89.16837
2 14 91.88608
2 15 94.80502
2 16 127.23170
2 17 99.30604
2 18 91.22780
2 19 96.34160
2 20 133.88942
2 21 102.88306
2 22 69.37811
2 23 97.12392
2 24 92.33863
2 25 87.78164
2 26 26.21214
2 27 102.94788
2 28 99.41055
2 29 92.47433
3 4 94.78682
3 5 85.51395
3 6 114.72796
3 7 91.09827
3 8 100.55810
3 9 127.88535
3 10 167.44051
3 11 153.94649
3 12 137.96005
3 13 117.37283
3 14 124.64788
3 15 125.46017
3 16 128.23755
3 17 79.43816
3 18 72.42988
3 19 91.02374
3 20 120.55193
3 21 88.66544
3 22 128.91489
3 23 106.80887
3 24 92.17399
3 25 104.24328
3 26 92.91001
3 27 110.37806
3 28 120.50542
3 29 112.84380
4 5 87.70815
4 6 119.27195
4 7 103.40356
4 8 61.63692
4 9 90.27459
4 10 137.31737
4 11 109.97156
4 12 111.19765
4 13 62.53135
4 14 85.28979
4 15 66.93485
4 16 84.20545
4 17 59.20940
4 18 81.75237
4 19 79.64851
4 20 86.73135
4 21 71.53740
4 22 91.26246
4 23 91.79172
4 24 84.49378
4 25 126.59695
4 26 109.55698
4 27 99.46984
4 28 116.99163
4 29 94.23450
5 6 87.84830
5 7 46.64787
5 8 91.49390
5 9 111.78185
5 10 115.46510
5 11 101.57498
5 12 100.40685
5 13 86.86488
5 14 81.58950
