30 24
0 1 165.15579
0 2 160.37216
0 3 193.40739
0 4 203.99821
0 5 165.41098
0 6 205.72694
0 7 142.96365
0 8 184.46959
0 9 188.12099
0 10 147.54691
0 11 179.35696
0 12 170.34937
0 13 154.63028
0 14 195.43106
0 15 183.95273
0 16 202.41429
0 17 154.69409
0 18 128.70500
0 19 152.37163
0 20 201.44893
0 21 175.47185
0 22 157.69746
0 23 121.80639
0 24 165.15173
0 25 162.75204
0 26 170.15469
0 27 144.86423
0 28 148.84328
0 29 155.83218
1 2 197.21953
1 3 184.98212
1 4 209.17719
1 5 166.57951
1 6 199.97282
1 7 178.17374
1 8 177.39612
1 9 206.44608
1 10 210.49307
1 11 194.07835
1 12 187.23810
1 13 190.45435
1 14 204.55614
1 15 169.43716
1 16 188.83203
1 17 192.22572
1 18 178.81152
1 19 198.81979
1 20 211.68770
1 21 165.39438
1 22 198.51613
1 23 148.53159
1 24 186.58336
1 25 176.99928
1 26 180.00592
1 27 152.65938
1 28 188.10808
1 29 177.29579
2 3 195.49992
2 4 176.90306
2 5 153.61754
2 6 173.48186
2 7 169.53152
2 8 155.85109
2 9 177.87866
2 10 159.50026
2 11 143.18224
2 12 136.44286
2 13 183.87573
2 14 150.14604
2 15 169.49403
2 16 178.01932
2 17 196.06474
2 18 130.81268
2 19 153.30351
2 20 176.68684
2 21 187.53262
2 22 137.18669
2 23 148.75272
2 24 154.23227
2 25 202.97824
2 26 180.26082
2 27 132.17007
2 28 174.29463
2 29 141.81012
3 4 195.25899
3 5 182.96553
3 6 195.49457
3 7 192.09961
3 8 157.66132
3 9 163.76820
3 10 231.65968
3 11 163.57368
3 12 185.51816
3 13 175.95435
3 14 196.83466
3 15 220.27388
3 16 137.33328
3 17 194.76746
3 18 199.66241
3 19 209.16750
3 20 203.22676
3 21 181.25732
3 22 184.22630
3 23 177.28413
3 24 182.71765
3 25 145.90210
3 26 210.72334
3 27 197.17896
3 28 198.93059
3 29 184.71638
4 5 147.16223
4 6 169.02388
4 7 208.38469
4 8 152.10365
4 9 189.93733
4 10 190.52771
4 11 190.12497
4 12 204.78331
4 13 160.33850
4 14 164.93343
4 15 224.79312
4 16 149.55171
4 17 223.36829
4 18 171.80020
4 19 203.43628
4 20 233.58484
4 21 214.02567
4 22 154.86337
4 23 185.65691
4 24 182.43260
4 25 191.01550
4 26 173.46445
4 27 196.20418
4 28 199.90154
4 29 193.12379
5 6 180.37825
5 7 169.12982
5 8 124.48328
5 9 179.18823
5 10 203.56564
5 11 140.29628
5 12 185.39983
5 13 177.10513
5 14 206.63608
5 15 156.04601
5 16 145.66135
5 17 190.85690
5 18 129.38074
5 19 163.96202
5 20 198.11719
5 21 153.36653
5 22 167.74103
5 23 142.83685
5 24 167.89647
5 25 178.03212
5 26 179.79933
5 27 150.90984
5 28 165.16882
5 29 171.17889
6 7 166.97668
6 8 182.16959
6 9 210.13609
6 10 154.95709
6 11 182.22791
6 12 173.35892
6 13 155.38005
6 14 186.49802
6 15 177.58159
6 16 152.53394
6 17 196.40169
6 18 159.58192
6 19 149.02077
6 20 163.51105
6 21 199.28520
6 22 153.83829
6 23 189.28798
6 24 166.37469
6 25 226.89279
6 26 179.22653
6 27 157.90192
6 28 178.77649
6 29 122.58687
7 8 180.36269
7 9 159.07848
7 10 140.38408
7 11 134.90318
7 12 185.98523
7 13 136.38580
7 14 198.78722
7 15 142.17465
7 16 179.85292
7 17 162.76285
7 18 156.35291
7 19 161.60202
7 20 137.81898
7 21 180.35420
7 22 119.65710
7 23 158.06569
7 24 143.69859
7 25 189.74446
7 26 155.32634
7 27 124.15617
7 28 70.08608
7 29 150.78563
8 9 194.86987
8 10 205.29306
8 11 128.88225
8 12 200.63425
8 13 189.75188
8 14 191.22499
8 15 186.02472
8 16 144.20403
8 17 213.30850
8 18 180.56718
8 19 169.07855
8 20 205.89111
8 21 138.62982
8 22 156.14883
8 23 146.75104
8 24 153.56369
8 25 161.92751
8 26 178.40233
8 27 172.58209
8 28 176.55072
8 29 172.14832
9 10 196.25746
9 11 174.93471
9 12 171.37837
9 13 136.97452
9 14 216.83258
9 15 197.71140
9 16 177.41557
9 17 175.63652
9 18 182.89473
9 19 214.24121
9 20 173.18015
9 21 189.15787
9 22 132.59760
9 23 176.79590
9 24 183.50575
9 25 170.78183
9 26 194.45764
9 27 193.32784
9 28 164.97162
9 29 209.34738
10 11 188.37891
10 12 182.94627
10 13 149.94849
10 14 160.45857
10 15 193.81102
10 16 196.00421
10 17 160.90973
10 18 134.34288
10 19 140.97237
10 20 169.50356
10 21 201.57739
10 22 99.97977
10 23 158.10057
10 24 181.01894
10 25 211.13641
10 26 166.16837
10 27 147.19676
10 28 156.84363
10 29 161.43341
11 12 162.58110
11 13 172.01964
11 14 197.90016
11 15 152.10672
11 16 145.81021
11 17 172.37604
11 18 155.84805
11 19 166.53552
11 20 133.77434
11 21 162.13612
11 22 129.64854
11 23 150.25069
11 24 131.98219
11 25 173.76671
11 26 161.39426
11 27 115.73328
11 28 158.57077
11 29 158.25142
12 13 159.10052
12 14 205.42575
12 15 160.64197
12 16 171.75250
12 17 169.11369
12 18 172.12086
12 19 188.90556
12 20 180.53192
12 21 214.12743
12 22 165.88965
12 23 171.93445
12 24 181.40456
12 25 175.22038
12 26 180.41226
12 27 156.05650
12 28 201.54913
12 29 147.40340
13 14 193.39583
13 15 164.84590
13 16 163.21602
13 17 162.15007
13 18 163.12024
13 19 182.81731
13 20 184.61629
13 21 182.52510
13 22 121.45911
13 23 172.37943
13 24 178.10872
13 25 178.92503
13 26 178.44659
13 27 167.41675
13 28 137.28033
13 29 166.55667
14 15 222.65594
14 16 180.07259
14 17 197.18173
14 18 176.63240
14 19 205.56093
14 20 234.06500
14 21 227.59705
14 22 162.97069
14 23 185.87721
14 24 196.90350
14 25 214.16771
14 26 181.53769
14 27 171.81664
14 28 193.48015
14 29 203.33607
15 16 191.40974
15 17 180.82109
15 18 177.98193
15 19 179.71413
15 20 178.92873
15 21 192.93953
15 22 175.98657
15 23 192.74661
15 24 169.99336
15 25 192.64284
15 26 168.63643
15 27 147.13673
15 28 145.41112
15 29 178.36595
16 17 204.68715
16 18 183.43503
16 19 195.93512
16 20 197.61142
16 21 162.91010
16 22 146.90034
16 23 153.34665
16 24 182.20215
16 25 162.09227
16 26 175.28809
16 27 188.28201
16 28 168.01457
16 29 186.53177
17 18 147.80638
17 19 165.20900
17 20 165.49385
17 21 197.26152
17 22 160.12094
17 23 175.04471
17 24 170.89787
17 25 189.56026
17 26 189.25870
17 27 132.47856
17 28 190.74214
17 29 183.19550
18 19 117.17059
18 20 151.42285
18 21 165.54836
18 22 139.16898
18 23 120.20216
18 24 155.54974
18 25 204.10165
18 26 176.15784
18 27 101.69387
18 28 174.34579
18 29 131.17314
19 20 159.81790
19 21 152.79408
19 22 147.15671
19 23 142.90691
19 24 124.77313
19 25 227.25461
19 26 180.82057
19 27 128.85219
19 28 175.38699
19 29 120.17242
20 21 188.54056
20 22 130.98018
20 23 185.94267
20 24 145.28354
20 25 220.82254
20 26 190.61008
20 27 126.26669
20 28 187.48221
20 29 156.33574
21 22 157.96933
21 23 113.89105
21 24 177.72855
21 25 207.46405
21 26 213.31235
21 27 171.36443
21 28 176.56903
21 29 189.51465
22 23 142.30844
22 24 140.25386
22 25 177.46622
22 26 148.44344
22 27 139.80615
22 28 134.01593
22 29 165.65054
23 24 160.67915
23 25 174.58429
23 26 160.03708
23 27 138.03799
23 28 155.91217
23 29 153.12997
24 25 192.42810
24 26 125.25951
24 27 127.49550
24 28 157.79880
24 29 144.18401
25 26 164.90823
25 27 209.34827
25 28 190.95915
25 29 214.41150
26 27 159.07709
26 28 153.90012
26 29 191.28194
27 28 162.07068
27 29 115.86864
28 29 178.51544
