15 12
0 1 220.14955
0 2 194.98816
0 3 196.80824
0 4 222.27031
0 5 159.59308
0 6 204.04431
0 7 234.96379
0 8 164.75615
0 9 195.92670
0 10 210.27716
0 11 135.75743
0 12 211.32747
0 13 162.99625
0 14 181.00772
1 2 211.28107
1 3 181.96439
1 4 191.51089
1 5 220.29892
1 6 220.75223
1 7 188.63721
1 8 178.58943
1 9 207.56206
1 10 205.82707
1 11 165.22017
1 12 213.80879
1 13 191.63727
1 14 199.96196
2 3 164.19427
2 4 168.64810
2 5 189.71606
2 6 198.94441
2 7 242.68394
2 8 208.81503
2 9 144.32755
2 10 187.06148
2 11 160.39651
2 12 151.45992
2 13 142.62119
2 14 221.83818
3 4 173.77284
3 5 187.18652
3 6 184.31889
3 7 155.38664
3 8 227.32439
3 9 193.42284
3 10 199.52643
3 11 145.60748
3 12 192.37465
3 13 150.73563
3 14 191.30132
4 5 188.82803
4 6 177.44951
4 7 244.79028
4 8 213.34531
4 9 159.83609
4 10 205.95406
4 11 159.66380
4 12 177.13463
4 13 191.20708
4 14 205.43413
5 6 188.38989
5 7 226.03957
5 8 158.69212
5 9 209.04543
5 10 149.87140
5 11 153.09497
5 12 210.76060
5 13 176.67896
5 14 148.98947
6 7 247.07196
6 8 208.24977
6 9 199.88438
6 10 198.79066
6 11 173.13945
6 12 183.94272
6 13 202.61531
6 14 221.68507
7 8 246.88994
7 9 222.80246
7 10 218.60159
7 11 190.84077
7 12 216.20146
7 13 201.25046
7 14 217.14749
8 9 189.17500
8 10 151.41685
8 11 182.47647
8 12 219.35611
8 13 198.99895
8 14 201.45169
9 10 187.02138
9 11 157.69342
9 12 147.49121
9 13 184.89764
9 14 228.04396
10 11 193.14873
10 12 165.69817
10 13 197.13737
10 14 222.84749
11 12 173.12627
11 13 125.02736
11 14 156.89439
12 13 163.88516
12 14 207.46014
13 14 195.90285
