15 12
0 1 106.47210
0 2 124.62650
0 3 80.26834
0 4 114.71567
0 5 145.22598
0 6 143.76172
0 7 94.25851
0 8 138.24063
0 9 104.76015
0 10 132.88495
0 11 132.59068
0 12 142.50897
0 13 143.93207
0 14 149.08934
1 2 130.03581
1 3 123.38420
1 4 144.56166
1 5 144.15482
1 6 145.75314
1 7 138.60553
1 8 142.20729
1 9 129.56018
1 10 122.28195
1 11 133.26082
1 12 114.16689
1 13 105.14564
1 14 133.65688
2 3 92.47167
2 4 104.13911
2 5 124.44944
2 6 110.55823
2 7 79.54648
2 8 130.03194
2 9 101.38356
2 10 133.18056
2 11 96.18925
2 12 111.29382
2 13 132.68976
2 14 66.02272
3 4 106.72546
3 5 153.14763
3 6 138.49397
3 7 80.22012
3 8 112.32001
3 9 99.61703
3 10 131.15395
3 11 114.61732
3 12 127.48757
3 13 153.02728
3 14 123.95983
4 5 131.54938
4 6 126.82144
4 7 88.01144
4 8 125.81406
4 9 100.69736
4 10 103.60405
4 11 107.14650
4 12 151.53647
4 13 160.75926
4 14 143.94962
5 6 98.66216
5 7 113.25836
5 8 108.59896
5 9 66.27948
5 10 103.60002
5 11 96.83403
5 12 102.94607
5 13 77.58462
5 14 120.88215
6 7 110.22494
6 8 89.58647
6 9 109.96865
6 10 86.39527
6 11 89.95827
6 12 85.93353
6 13 109.15939
6 14 106.93507
7 8 112.39150
7 9 86.00301
7 10 107.28018
7 11 108.49506
7 12 133.64531
7 13 137.29654
7 14 118.31629
8 9 91.42627
8 10 82.85531
8 11 91.06733
8 12 83.11059
8 13 124.22028
8 14 133.21495
9 10 102.92781
9 11 84.14872
9 12 101.34762
9 13 97.25890
9 14 114.60393
10 11 116.02731
10 12 118.30755
10 13 106.18778
10 14 150.38449
11 12 74.51965
11 13 119.78817
11 14 75.80322
12 13 90.78409
12 14 81.44437
13 14 119.49301
