30 12
0 1 148.16652
0 2 174.25429
0 3 162.74843
0 4 221.02184
0 5 172.57707
0 6 178.75220
0 7 189.76007
0 8 221.42171
0 9 150.89929
0 10 199.84705
0 11 156.11179
0 12 213.91953
0 13 203.16423
0 14 196.59906
0 15 161.97293
0 16 179.64308
0 17 193.61005
0 18 182.16479
0 19 153.74684
0 20 145.59381
0 21 165.01961
0 22 202.70029
0 23 231.37717
0 24 201.71248
0 25 186.64687
0 26 146.80519
0 27 194.49931
0 28 217.45160
0 29 203.13235
1 2 170.49631
1 3 149.72812
1 4 197.16145
1 5 189.21036
1 6 193.63252
1 7 181.97482
1 8 150.60165
1 9 161.49370
1 10 173.58766
1 11 115.68216
1 12 184.61458
1 13 177.18369
1 14 173.20291
1 15 185.56982
1 16 168.99519
1 17 193.14108
1 18 149.23085
1 19 124.60350
1 20 90.49453
1 21 155.61690
1 22 194.51558
1 23 169.11613
1 24 179.72025
1 25 184.34253
1 26 138.97539
1 27 182.16373
1 28 144.90121
1 29 162.83264
2 3 169.29272
2 4 159.08852
2 5 116.06812
2 6 151.56509
2 7 171.11702
2 8 181.60107
2 9 153.03931
2 10 146.16187
2 11 180.42654
2 12 205.88278
2 13 180.85849
2 14 147.31766
2 15 156.40329
2 16 167.83049
2 17 165.06868
2 18 164.09540
2 19 178.91853
2 20 141.04297
2 21 121.82777
2 22 116.54530
2 23 196.02769
2 24 203.79030
2 25 172.18465
2 26 107.70625
2 27 144.10951
2 28 208.65724
2 29 168.44312
3 4 173.63062
3 5 178.80284
3 6 153.81905
3 7 177.80539
3 8 165.13048
3 9 191.35530
3 10 165.35719
3 11 135.63562
3 12 196.97572
3 13 159.48674
3 14 177.08510
3 15 157.68158
3 16 178.67151
3 17 185.28909
3 18 165.83231
3 19 175.84840
3 20 128.42203
3 21 145.52798
3 22 185.72929
3 23 165.06683
3 24 161.49222
3 25 179.00513
3 26 117.41782
3 27 177.15218
3 28 198.95973
3 29 200.82103
4 5 160.30267
4 6 203.85396
4 7 190.09180
4 8 178.99690
4 9 211.50967
4 10 160.38235
4 11 178.09976
4 12 199.61678
4 13 151.82643
4 14 171.19539
4 15 198.89287
4 16 170.98940
4 17 187.93915
4 18 200.39174
4 19 211.12427
4 20 167.68346
4 21 187.16139
4 22 170.84793
4 23 169.89838
4 24 184.26045
4 25 168.95110
4 26 173.61110
4 27 183.98235
4 28 200.06049
4 29 188.11533
5 6 180.53917
5 7 190.61821
5 8 202.74875
5 9 194.20329
5 10 182.52763
5 11 185.83366
5 12 253.83028
5 13 178.25714
5 14 115.97558
5 15 164.89229
5 16 183.31171
5 17 148.77126
5 18 168.09761
5 19 206.24084
5 20 154.33401
5 21 162.08232
5 22 155.86502
5 23 198.90292
5 24 194.96007
5 25 166.96251
5 26 145.88158
5 27 152.88141
5 28 210.01163
5 29 186.35017
6 7 207.29306
6 8 183.03595
6 9 181.57167
6 10 162.46426
6 11 173.37892
6 12 170.77092
6 13 211.18834
6 14 184.78403
6 15 175.94228
6 16 195.39287
6 17 152.96826
6 18 186.65210
6 19 181.46255
6 20 169.87923
6 21 161.40318
6 22 170.39616
6 23 189.69765
6 24 238.08379
6 25 158.40067
6 26 155.09261
6 27 167.38644
6 28 205.29672
6 29 195.66634
7 8 193.98155
7 9 144.30707
7 10 232.13812
7 11 202.94330
7 12 233.67296
7 13 181.74886
7 14 201.16354
7 15 117.57348
7 16 176.79543
7 17 226.99506
7 18 182.65269
7 19 218.56825
7 20 150.07129
7 21 170.51936
7 22 208.37029
7 23 201.88737
7 24 148.05211
7 25 202.28990
7 26 151.77512
7 27 181.78398
7 28 212.58997
7 29 215.72537
8 9 184.55980
8 10 193.44258
8 11 145.97182
8 12 146.24731
8 13 156.50504
8 14 145.17665
8 15 186.09882
8 16 141.62564
8 17 195.35086
8 18 157.84425
8 19 180.72708
8 20 135.87068
8 21 184.94507
8 22 177.05688
8 23 126.79245
8 24 183.25172
8 25 159.71443
8 26 172.85631
8 27 159.43863
8 28 147.95993
8 29 168.72223
9 10 188.40526
9 11 157.08969
9 12 200.17421
9 13 179.89406
9 14 208.57671
9 15 149.89911
9 16 159.87132
9 17 199.98300
9 18 204.52513
9 19 150.89975
9 20 149.29277
9 21 146.60312
9 22 202.31769
9 23 229.91513
9 24 196.71742
9 25 170.34492
9 26 163.83336
9 27 145.66241
9 28 181.43758
9 29 204.54657
10 11 149.91769
10 12 186.24355
10 13 192.37032
10 14 200.29027
10 15 223.23280
10 16 203.40213
10 17 183.11385
10 18 212.81342
10 19 144.13629
10 20 165.09668
10 21 147.86932
10 22 147.19295
10 23 205.53471
10 24 222.01968
10 25 162.97032
10 26 184.29999
10 27 155.38774
10 28 197.94476
10 29 201.10054
11 12 172.40651
11 13 160.21590
11 14 173.37073
11 15 184.29227
11 16 157.86568
11 17 193.35696
11 18 189.92743
11 19 113.83048
11 20 116.69662
11 21 137.58414
11 22 186.26239
11 23 164.58340
11 24 176.58102
11 25 129.78290
11 26 158.03683
11 27 153.68187
11 28 139.17735
11 29 158.45319
12 13 197.78978
12 14 202.96057
12 15 223.45186
12 16 186.94206
12 17 221.81641
12 18 198.53294
12 19 192.95688
12 20 179.82169
12 21 204.04301
12 22 179.36903
12 23 168.05441
12 24 248.94466
12 25 160.53265
12 26 200.68193
12 27 203.80458
12 28 190.26349
12 29 212.83513
13 14 155.96265
13 15 162.27321
13 16 165.88066
13 17 177.02068
13 18 194.31104
13 19 198.99881
13 20 151.21288
13 21 167.51311
13 22 199.51875
13 23 136.07391
13 24 172.14290
13 25 142.09856
13 26 160.48000
13 27 140.19344
13 28 154.33969
13 29 225.30185
14 15 160.46965
14 16 181.73926
14 17 141.46269
14 18 154.81926
14 19 209.88988
14 20 137.13365
14 21 174.00215
14 22 144.89357
14 23 138.37085
14 24 187.54503
14 25 132.93291
14 26 149.74722
14 27 140.63380
14 28 176.71806
14 29 189.50787
15 16 165.13957
15 17 174.80882
15 18 182.04727
15 19 198.40709
15 20 124.48418
15 21 147.19717
15 22 189.61006
15 23 190.80215
15 24 172.21883
15 25 155.18599
15 26 114.06066
15 27 135.98926
15 28 202.69556
15 29 221.80568
16 17 199.04022
16 18 142.50175
16 19 185.36205
16 20 125.00838
16 21 183.33012
16 22 191.55144
16 23 183.93787
16 24 169.22101
16 25 163.80936
16 26 143.24733
16 27 160.62877
16 28 183.11060
16 29 144.77528
17 18 191.71510
17 19 195.42616
17 20 160.58195
17 21 186.89023
17 22 192.76620
17 23 192.42233
17 24 222.61014
17 25 152.04152
17 26 162.12517
17 27 134.50511
17 28 198.16591
17 29 218.32652
18 19 205.27911
18 20 128.54236
18 21 192.20398
18 22 166.58185
18 23 174.52797
18 24 194.50845
18 25 197.88147
18 26 130.90575
18 27 186.04272
18 28 219.95985
18 29 170.47621
19 20 132.56592
19 21 148.97626
19 22 209.12965
19 23 219.86369
19 24 221.79240
19 25 179.23500
19 26 179.69862
19 27 169.19894
19 28 168.39055
19 29 170.37039
20 21 117.54819
20 22 165.88731
20 23 144.73454
20 24 159.79807
20 25 138.17578
20 26 96.46235
