30 24
0 1 62.11472
0 2 72.95363
0 3 54.26352
0 4 71.73360
0 5 85.72444
0 6 84.87472
0 7 49.34327
0 8 81.88306
0 9 82.95753
0 10 10.40308
0 11 74.98005
0 12 70.34838
0 13 39.53410
0 14 78.93079
0 15 89.89154
0 16 65.53915
0 17 43.11267
0 18 63.36225
0 19 73.92851
0 20 88.96150
0 21 72.76964
0 22 77.84782
0 23 98.63830
0 24 91.69790
0 25 70.40422
0 26 80.37932
0 27 22.30322
0 28 39.31804
0 29 101.69362
1 2 71.08249
1 3 58.97375
1 4 55.98043
1 5 28.37780
1 6 58.69419
1 7 55.32018
1 8 48.17549
1 9 29.29862
1 10 63.15479
1 11 57.87420
1 12 64.06532
1 13 24.13673
1 14 40.83990
1 15 37.51838
1 16 63.20358
1 17 82.38621
1 18 85.00344
1 19 55.97944
1 20 29.71085
1 21 61.80658
1 22 55.86142
1 23 58.80224
1 24 56.47301
1 25 62.54047
1 26 45.76945
1 27 58.90464
1 28 75.91489
1 29 49.43720
2 3 76.59898
2 4 39.62603
2 5 69.10507
2 6 43.50181
2 7 78.75253
2 8 84.32130
2 9 86.24005
2 10 73.48798
2 11 75.95148
2 12 78.77178
2 13 63.93679
2 14 96.32708
2 15 62.43863
2 16 15.63279
2 17 61.58836
2 18 70.92136
2 19 116.27827
2 20 82.24194
2 21 49.91626
2 22 115.69632
2 23 89.83551
2 24 52.74159
2 25 36.07555
2 26 97.89679
2 27 65.29842
2 28 79.75665
2 29 78.15092
3 4 89.60701
3 5 72.55389
3 6 59.78554
3 7 7.97514
3 8 39.60170
3 9 88.24197
3 10 63.52689
3 11 25.76481
3 12 17.25945
3 13 55.00516
3 14 47.65908
3 15 80.24108
3 16 77.82559
3 17 47.19129
3 18 34.57120
3 19 59.17790
3 20 69.08450
3 21 39.55047
3 22 57.12379
3 23 55.72639
3 24 98.80106
3 25 48.39928
3 26 45.26012
3 27 34.00694
3 28 30.75088
3 29 73.49422
4 5 56.89402
4 6 62.61572
4 7 88.43524
4 8 90.44009
4 9 58.61171
4 10 67.83748
4 11 90.37727
4 12 95.05720
4 13 49.79704
4 14 93.52957
4 15 49.17734
4 16 25.58195
4 17 83.16553
4 18 96.80063
4 19 108.57337
4 20 72.22641
4 21 73.49194
4 22 109.54327
4 23 97.15673
4 24 25.98083
4 25 63.15277
4 26 97.25307
4 27 73.66792
4 28 94.23189
4 29 77.49329
5 6 47.25578
5 7 71.68499
5 8 49.19505
5 9 35.20523
5 10 86.93844
5 11 61.20642
5 12 71.17002
5 13 48.82869
5 14 50.51474
5 15 13.56399
5 16 64.49201
5 17 96.55096
5 18 94.62428
5 19 76.88709
5 20 17.03632
5 21 60.47770
5 22 74.35630
5 23 50.57512
5 24 45.52944
5 25 60.71000
5 26 54.70624
5 27 78.72456
5 28 94.20438
5 29 26.85228
6 7 63.84567
6 8 50.16437
6 9 78.25194
6 10 89.01226
6 11 45.14231
6 12 53.20305
6 13 64.97559
6 14 68.30771
6 15 45.05445
6 16 50.58609
6 17 72.73930
6 18 64.74575
6 19 97.71208
6 20 54.84365
6 21 24.36733
6 22 94.24722
6 23 49.77837
6 24 60.64379
6 25 21.97130
6 26 68.73893
6 27 69.45280
6 28 78.97436
6 29 41.92833
7 8 41.09502
7 9 84.32786
7 10 58.51817
7 11 30.94669
7 12 24.04304
7 13 50.26617
7 14 44.97192
7 15 79.96257
7 16 78.40997
7 17 48.71851
7 18 40.32217
7 19 52.78193
7 20 67.81622
7 21 45.22018
7 22 51.48604
7 23 58.41336
7 24 98.16475
7 25 53.01847
7 26 43.10289
7 27 30.91512
7 28 29.83981
7 29 74.95222
8 9 72.68516
8 10 88.47961
8 11 21.16435
8 12 31.32467
8 13 60.96469
8 14 23.92440
8 15 59.53231
8 16 85.34281
8 17 81.68056
8 18 67.08085
8 19 56.45634
8 20 39.71526
8 21 43.84567
8 22 50.56013
8 23 18.36220
8 24 88.71257
8 25 54.84355
8 26 21.56359
8 27 65.82529
8 28 69.83233
8 29 40.82069
9 10 80.86053
9 11 85.44321
9 12 92.73507
9 13 44.22477
9 14 62.37901
