15 3
0 1 206.66544
0 2 193.89423
0 3 145.53276
0 4 138.77541
0 5 161.35027
0 6 183.78725
0 7 157.31984
0 8 152.48784
0 9 175.08876
0 10 153.53920
0 11 207.86240
0 12 188.23192
0 13 181.40355
0 14 191.53212
1 2 220.24269
1 3 237.13332
1 4 152.85007
1 5 137.69347
1 6 202.18907
1 7 223.74850
1 8 157.76091
1 9 142.30165
1 10 218.18663
1 11 143.05814
1 12 175.70084
1 13 216.96687
1 14 217.56796
2 3 191.23920
2 4 182.93105
2 5 173.03175
2 6 137.42239
2 7 180.72255
2 8 167.32956
2 9 174.27219
2 10 208.45531
2 11 217.67160
2 12 209.69238
2 13 190.50786
2 14 202.17050
3 4 182.47929
3 5 208.74881
3 6 212.28076
3 7 157.92062
3 8 177.04118
3 9 182.16939
3 10 174.44174
3 11 204.45332
3 12 177.21753
3 13 166.45746
3 14 188.18631
4 5 112.45594
4 6 147.85307
4 7 196.65936
4 8 146.99017
4 9 130.54324
4 10 175.89160
4 11 154.42398
4 12 167.54251
4 13 186.71976
4 14 165.70122
5 6 148.01662
5 7 214.57489
5 8 150.33650
5 9 124.02699
5 10 175.12766
5 11 145.75404
5 12 169.14346
5 13 182.98172
5 14 188.62724
6 7 183.34436
6 8 186.70203
6 9 186.00174
6 10 203.84749
6 11 187.81128
6 12 185.36829
6 13 190.06477
6 14 213.59384
7 8 184.38322
7 9 181.91489
7 10 228.86984
7 11 207.12238
7 12 197.05682
7 13 210.77104
7 14 206.56856
8 9 136.38957
8 10 180.85527
8 11 189.52605
8 12 172.23930
8 13 187.08626
8 14 144.63939
9 10 193.04391
9 11 142.50842
9 12 132.09035
9 13 181.76314
9 14 165.76407
10 11 197.93486
10 12 182.37143
10 13 163.66196
10 14 227.96686
11 12 177.90981
11 13 193.34338
11 14 205.92824
12 13 174.56096
12 14 204.88747
13 14 205.71649
