500 50
0 1 9.63016
0 2 11.40833
0 3 11.66748
0 4 8.12896
0 5 13.64038
0 6 13.45102
0 7 9.91211
0 8 8.07156
0 9 13.70328
0 10 8.48882
0 11 13.70109
0 12 13.74518
0 13 14.63079
0 14 12.21188
0 15 13.32441
0 16 12.33572
0 17 11.63357
0 18 7.11618
0 19 10.49762
0 20 11.15706
0 21 12.55747
0 22 11.30089
0 23 11.73755
0 24 16.49030
0 25 12.59881
0 26 8.96549
0 27 10.91146
0 28 10.97497
0 29 12.29431
0 30 7.73628
0 31 9.92169
0 32 8.17557
0 33 9.52103
0 34 9.35201
0 35 14.07800
0 36 12.46635
0 37 6.57267
0 38 11.19151
0 39 12.80586
0 40 12.19016
0 41 14.16369
0 42 13.49370
0 43 12.03744
0 44 9.00666
0 45 10.83651
0 46 11.22720
0 47 11.23477
0 48 7.35051
0 49 11.17408
0 50 11.49348
0 51 10.42497
0 52 11.78007
0 53 6.27853
0 54 9.23038
0 55 14.04244
0 56 10.57261
0 57 14.72141
0 58 10.16809
0 59 11.63873
0 60 6.95917
0 61 9.82293
0 62 13.17915
0 63 10.77172
0 64 11.80000
0 65 10.23328
0 66 13.36114
0 67 12.93947
0 68 10.98317
0 69 8.62670
0 70 8.41368
0 71 12.72714
0 72 13.72917
0 73 10.50000
0 74 9.27308
0 75 7.82815
0 76 7.42159
0 77 12.39960
0 78 11.29602
0 79 11.09279
0 80 10.27765
0 81 12.66096
0 82 11.22720
0 83 10.23426
0 84 10.97634
0 85 9.19130
0 86 10.60707
0 87 14.54407
0 88 15.18684
0 89 7.01997
0 90 14.76347
0 91 13.66126
0 92 12.17169
0 93 14.49379
0 94 11.15303
0 95 10.58159
0 96 9.79387
0 97 12.77771
0 98 15.05855
0 99 13.78840
0 100 13.37348
0 101 11.05758
0 102 11.25478
0 103 9.25311
0 104 12.35071
0 105 11.85960
0 106 12.06483
0 107 11.22007
0 108 10.69813
0 109 13.43280
0 110 9.65453
0 111 11.09955
0 112 14.75940
0 113 12.86662
0 114 15.08576
0 115 13.38917
0 116 11.35121
0 117 10.95765
0 118 11.86929
0 119 13.97569
0 120 12.93213
0 121 11.27165
0 122 9.90202
0 123 9.84226
0 124 8.55570
0 125 12.54552
0 126 12.88099
0 127 12.31097
0 128 11.14495
0 129 10.48094
0 130 11.03721
0 131 14.78039
0 132 13.33717
0 133 8.53522
0 134 9.71082
0 135 9.35254
0 136 10.77775
0 137 17.53454
0 138 9.05925
0 139 11.72604
0 140 12.61824
0 141 10.18921
0 142 10.57024
0 143 12.39758
0 144 13.60037
0 145 9.52523
0 146 13.26989
0 147 11.57540
0 148 11.45338
0 149 10.76940
0 150 9.54987
0 151 11.31680
0 152 11.23788
0 153 8.67295
0 154 13.42796
0 155 9.06973
0 156 11.25433
0 157 11.04174
0 158 13.43131
0 159 9.84632
0 160 10.20392
0 161 11.82117
0 162 10.48570
0 163 10.16612
0 164 10.62120
0 165 12.48119
0 166 11.89790
