500 50
0 1 17.46826
0 2 12.22865
0 3 11.83047
0 4 12.60714
0 5 10.67052
0 6 12.73342
0 7 17.27802
0 8 10.32521
0 9 11.06119
0 10 11.85749
0 11 14.49931
0 12 12.93445
0 13 14.48862
0 14 16.49576
0 15 12.88720
0 16 14.62498
0 17 11.80297
0 18 12.35354
0 19 11.26455
0 20 17.06312
0 21 16.85793
0 22 12.17908
0 23 11.97873
0 24 13.72334
0 25 17.18575
0 26 16.00156
0 27 12.23642
0 28 14.73906
0 29 11.44509
0 30 12.53834
0 31 13.24462
0 32 10.88347
0 33 12.33329
0 34 12.78945
0 35 14.86876
0 36 12.69685
0 37 9.20652
0 38 12.01790
0 39 12.43986
0 40 17.50943
0 41 10.95719
0 42 11.42060
0 43 15.90440
0 44 15.91446
0 45 9.95892
0 46 12.49000
0 47 16.31778
0 48 11.98124
0 49 11.02406
0 50 15.38376
0 51 9.87471
0 52 13.06828
0 53 14.66254
0 54 14.06805
0 55 13.57019
0 56 11.59526
0 57 13.58197
0 58 8.56154
0 59 10.66630
0 60 13.47442
0 61 13.77244
0 62 10.57592
0 63 8.76356
0 64 13.33117
0 65 14.07160
0 66 12.96804
0 67 11.59655
0 68 15.67705
0 69 15.21841
0 70 13.20795
0 71 11.28450
0 72 14.54166
0 73 15.85465
0 74 14.41562
0 75 11.15616
0 76 14.34399
0 77 13.61800
0 78 10.94532
0 79 12.63962
0 80 17.56445
0 81 9.53258
0 82 13.60478
0 83 16.04618
0 84 13.93951
0 85 10.73452
0 86 12.93677
0 87 10.98180
0 88 15.19704
0 89 13.26122
0 90 11.13463
0 91 15.56213
0 92 8.73785
0 93 14.71088
0 94 13.19508
0 95 15.61826
0 96 14.24430
0 97 15.35806
0 98 10.29903
0 99 15.33036
0 100 15.45833
0 101 13.82462
0 102 14.84587
0 103 8.39166
0 104 16.72782
0 105 13.22460
0 106 15.99781
0 107 10.07571
0 108 15.39740
0 109 11.31945
0 110 17.34243
0 111 15.49387
0 112 13.40448
0 113 13.46811
0 114 11.20580
0 115 11.89117
0 116 17.66296
0 117 10.71961
0 118 9.91817
0 119 15.96465
0 120 11.32475
0 121 8.86397
0 122 14.88321
0 123 14.00286
0 124 10.91513
0 125 11.91050
0 126 13.12136
0 127 14.71020
0 128 13.58418
0 129 14.45718
0 130 13.67333
0 131 16.72124
0 132 11.92057
0 133 9.23688
0 134 13.62644
0 135 8.91964
0 136 11.49087
0 137 12.17128
0 138 16.74007
0 139 15.16641
0 140 9.08845
0 141 15.52128
0 142 13.19924
0 143 15.23516
0 144 17.57925
0 145 11.49957
0 146 16.37376
0 147 11.10855
0 148 15.65439
0 149 17.90949
0 150 11.92476
0 151 11.28583
0 152 10.82589
0 153 15.24861
0 154 11.26854
0 155 11.63142
0 156 13.17801
0 157 14.80979
0 158 18.86743
0 159 12.91549
0 160 14.19577
0 161 11.96579
0 162 10.50238
0 163 14.76753
0 164 10.59528
0 165 15.37400
0 166 11.02134
0 167 16.77975
0 168 9.52103
0 169 11.31724
0 170 16.11459
0 171 19.45379
0 172 15.43340
0 173 12.12312
0 174 11.69658
0 175 14.30874
0 176 17.89022
0 177 15.16872
0 178 14.08616
0 179 17.19331
0 180 12.77302
0 181 12.72871
0 182 18.58413
0 183 14.76178
0 184 14.41596
0 185 9.76115
0 186 13.90755
0 187 10.26548
0 188 12.00958
0 189 17.58721
0 190 12.82848
0 191 14.60137
0 192 11.79025
0 193 14.51137
0 194 15.80032
0 195 14.74958
0 196 13.34166
0 197 13.45214
0 198 14.23903
0 199 12.72281
0 200 15.23351
0 201 10.17055
0 202 11.77497
0 203 11.67048
0 204 16.27176
0 205 12.34504
0 206 12.87944
0 207 13.61433
0 208 13.98142
0 209 13.08816
0 210 15.07382
0 211 13.86578
0 212 13.50444
0 213 14.93352
0 214 12.93754
0 215 9.53782
0 216 11.03132
0 217 17.10176
0 218 12.62775
0 219 14.87044
0 220 12.24582
0 221 11.61120
0 222 12.05405
0 223 12.04699
0 224 11.63959
0 225 15.49290
0 226 13.66199
0 227 7.94481
0 228 12.72203
0 229 12.89729
0 230 13.36787
0 231 10.47760
0 232 16.81250
0 233 12.67004
0 234 13.87876
0 235 14.29056
0 236 13.54806
0 237 16.92070
0 238 14.34260
0 239 12.06980
0 240 11.14585
0 241 10.37160
0 242 15.77625
0 243 14.64855
0 244 18.49189
0 245 13.99679
0 246 10.32134
0 247 13.73135
