500 50
0 1 15.56181
0 2 10.70327
0 3 9.67419
0 4 12.25602
0 5 11.74393
0 6 14.86136
0 7 12.34423
0 8 11.57670
0 9 11.24589
0 10 13.70219
0 11 12.16265
0 12 7.98311
0 13 10.08663
0 14 11.90672
0 15 10.25085
0 16 11.92518
0 17 13.52257
0 18 7.21249
0 19 14.90067
0 20 16.36185
0 21 13.64698
0 22 13.20303
0 23 15.74897
0 24 15.75881
0 25 12.74206
0 26 12.22661
0 27 14.17709
0 28 14.89732
0 29 10.06032
0 30 12.27681
0 31 11.93692
0 32 10.47473
0 33 10.87290
0 34 5.98498
0 35 12.74009
0 36 10.88853
0 37 10.72474
0 38 8.40119
0 39 11.61249
0 40 10.31310
0 41 8.91964
0 42 11.09189
0 43 12.94450
0 44 14.62669
0 45 14.09929
0 46 11.99583
0 47 13.62865
0 48 8.15107
0 49 13.70000
0 50 10.98727
0 51 10.57403
0 52 15.06818
0 53 13.13354
0 54 14.54648
0 55 14.41631
0 56 13.95600
0 57 11.82540
0 58 12.10620
0 59 11.21294
0 60 8.72812
0 61 10.16169
0 62 14.07693
0 63 9.38243
0 64 12.41652
0 65 11.10811
0 66 11.92812
0 67 13.47850
0 68 13.54991
0 69 10.14988
0 70 10.98681
0 71 13.95851
0 72 11.79746
0 73 13.43093
0 74 13.21439
0 75 8.86454
0 76 13.59081
0 77 11.63701
0 78 7.66290
0 79 13.84124
0 80 10.87014
0 81 12.83277
0 82 11.79280
0 83 9.60625
0 84 12.70394
0 85 11.87139
0 86 12.66412
0 87 10.78193
0 88 11.99166
0 89 10.66396
0 90 11.12520
0 91 12.16963
0 92 13.91797
0 93 10.76708
0 94 10.58159
0 95 12.95724
0 96 13.22384
0 97 11.11485
0 98 9.46097
0 99 14.63079
0 100 11.36398
0 101 11.67390
0 102 13.75645
0 103 10.42641
0 104 10.47807
0 105 11.14675
0 106 11.97581
0 107 13.90108
0 108 10.35567
0 109 14.77092
0 110 12.60833
0 111 12.60595
0 112 9.88130
0 113 11.19955
0 114 9.50894
0 115 8.89719
0 116 12.63329
0 117 13.13469
0 118 8.58429
0 119 9.79490
0 120 12.25439
0 121 17.08010
0 122 10.86554
0 123 12.21106
0 124 11.16020
0 125 10.61178
0 126 13.93449
0 127 11.14495
0 128 11.46735
0 129 9.66489
0 130 13.86795
0 131 15.18618
0 132 10.48856
0 133 15.57402
0 134 13.11602
0 135 10.05386
0 136 11.23432
0 137 9.43769
0 138 15.46060
0 139 10.24646
0 140 14.86405
0 141 8.81192
0 142 14.70918
0 143 9.21954
0 144 10.95080
0 145 9.02607
0 146 12.28129
0 147 11.55422
0 148 9.77241
0 149 13.00692
0 150 11.08783
0 151 11.58620
0 152 13.49148
0 153 12.34018
0 154 12.50160
0 155 13.68211
0 156 13.08778
0 157 12.81288
0 158 13.20947
0 159 9.68401
0 160 12.90814
0 161 15.29444
0 162 13.68868
0 163 11.96913
0 164 12.56423
0 165 14.47930
0 166 10.92978
0 167 15.07481
0 168 14.15521
0 169 12.17415
0 170 9.64158
0 171 12.27844
0 172 7.67138
0 173 9.85495
0 174 10.58962
0 175 12.49560
0 176 9.10000
0 177 15.26597
0 178 14.20176
0 179 9.33702
0 180 13.04032
0 181 9.95942
0 182 7.33621
0 183 13.61763
0 184 14.70578
0 185 13.85893
0 186 16.04089
0 187 12.40726
0 188 10.00450
0 189 12.82186
0 190 15.28594
0 191 11.99208
0 192 11.28007
0 193 11.94069
0 194 14.48516
0 195 12.82069
0 196 10.50048
0 197 10.76894
0 198 13.16890
0 199 6.54981
0 200 13.03227
0 201 11.66233
0 202 11.35826
0 203 7.00071
0 204 11.36882
0 205 11.43197
0 206 14.20810
0 207 9.17333
0 208 12.39274
0 209 9.97346
0 210 12.98576
0 211 11.62411
0 212 13.66785
0 213 12.09504
0 214 13.29210
0 215 10.74104
0 216 14.72787
0 217 17.12133
0 218 12.15483
0 219 12.41572
0 220 12.92130
0 221 13.71022
0 222 8.59069
0 223 13.77280
0 224 10.33973
0 225 10.81804
0 226 13.33829
0 227 13.98356
0 228 10.57024
0 229 9.13674
0 230 12.77145
0 231 10.27473
0 232 8.38033
0 233 12.01665
0 234 12.52757
0 235 14.84352
0 236 11.61508
0 237 12.69094
0 238 9.68814
0 239 10.42305
0 240 12.86818
0 241 8.83799
0 242 11.16960
0 243 11.00909
0 244 12.93793
0 245 13.57903
0 246 9.49263
0 247 11.46822
0 248 13.96997
0 249 12.31219
0 250 12.99885
0 251 8.56329
0 252 13.16511
0 253 14.97364
0 254 12.36123
0 255 12.69134
0 256 15.27678
0 257 12.41894
0 258 11.30265
0 259 12.47317
0 260 11.83343
0 261 9.49421
0 262 12.87905
0 263 11.29602
0 264 12.28292
0 265 13.40448
0 266 14.31398
0 267 10.44174
0 268 11.83976
0 269 11.48085
0 270 11.21606
0 271 8.38033
0 272 11.87518
0 273 10.75407
0 274 11.97873
0 275 6.12046
0 276 9.73499
0 277 12.78984
0 278 15.92137
0 279 11.92225
0 280 11.79576
0 281 14.57361
0 282 9.15478
0 283 13.02421
0 284 12.87944
0 285 10.30631
0 286 14.24044
0 287 11.52606
0 288 9.86357
0 289 13.67479
0 290 8.00312
0 291 11.78601
0 292 11.21160
0 293 15.96120
0 294 7.05691
0 295 16.38261
0 296 7.85748
0 297 10.49905
0 298 13.24953
0 299 12.95376
0 300 13.14610
0 301 11.54123
0 302 12.48359
0 303 12.34868
0 304 12.27151
0 305 9.36323
0 306 15.85024
0 307 12.80508
0 308 14.04244
0 309 12.96996
0 310 13.08052
0 311 13.97176
0 312 12.37376
0 313 12.96958
0 314 9.79081
0 315 16.02623
0 316 13.50000
0 317 10.30388
0 318 12.12518
0 319 12.08884
0 320 12.51479
0 321 10.38268
0 322 13.05297
0 323 8.79090
0 324 10.61414
0 325 11.76053
0 326 8.86848
0 327 12.22784
0 328 12.49520
0 329 10.41249
0 330 7.97998
0 331 12.51120
0 332 9.44034
0 333 10.87290
0 334 12.50280
0 335 14.36628
0 336 7.39662
0 337 8.75043
0 338 9.76934
0 339 13.37423
0 340 13.38245
0 341 12.05861
0 342 11.43110
0 343 14.42428
0 344 8.96326
0 345 9.38882
0 346 10.59575
0 347 9.80306
0 348 13.51222
0 349 11.26854
0 350 13.62057
0 351 11.38025
0 352 12.30081
0 353 12.92826
0 354 16.06518
0 355 14.12126
0 356 11.83976
0 357 12.60436
0 358 12.06317
0 359 14.44507
0 360 12.85301
0 361 10.63579
0 362 14.57566
0 363 10.32424
0 364 9.94686
