30 6
0 1 85.05296
0 2 91.09406
0 3 90.71651
0 4 105.33212
0 5 46.10818
0 6 143.19182
0 7 102.15070
0 8 93.15110
0 9 103.57754
0 10 115.08246
0 11 121.01072
0 12 69.52775
0 13 126.02400
0 14 94.40079
0 15 148.66426
0 16 51.77749
0 17 76.78895
0 18 96.77816
0 19 106.45880
0 20 150.94508
0 21 102.58773
0 22 143.44435
0 23 119.22231
0 24 74.19373
0 25 148.90417
0 26 105.41419
0 27 95.31459
0 28 53.22023
0 29 81.02264
1 2 53.00923
1 3 80.64034
1 4 66.51997
1 5 88.43337
1 6 124.15339
1 7 80.54624
1 8 66.28403
1 9 75.34660
1 10 94.76871
1 11 101.65162
1 12 84.98067
1 13 88.70084
1 14 72.08331
1 15 101.66759
1 16 79.61446
1 17 64.87564
1 18 83.98911
1 19 58.76939
1 20 99.18171
1 21 83.70181
1 22 119.24081
1 23 69.00153
1 24 68.04121
1 25 95.52441
1 26 80.03752
1 27 96.35577
1 28 103.15677
1 29 77.01629
2 3 90.08888
2 4 78.09961
2 5 101.78940
2 6 104.96621
2 7 87.54807
2 8 100.97595
2 9 67.11091
2 10 63.97578
2 11 101.36291
2 12 70.82042
2 13 125.18794
2 14 46.73685
2 15 126.25537
2 16 92.25858
2 17 92.41231
2 18 75.44109
2 19 97.69283
2 20 84.85354
2 21 93.41281
2 22 109.10790
2 23 86.82166
2 24 101.36430
2 25 60.83143
2 26 75.95581
2 27 105.48257
2 28 96.15325
2 29 72.78357
3 4 60.05300
3 5 107.76236
3 6 104.79469
3 7 118.18723
3 8 83.76848
3 9 49.95855
3 10 89.39088
3 11 102.26329
3 12 81.80621
3 13 132.37401
3 14 63.84291
3 15 137.47653
3 16 75.48566
3 17 96.98451
3 18 56.33580
3 19 123.42812
3 20 118.60315
3 21 146.94221
3 22 109.48740
3 23 114.52514
3 24 99.07844
3 25 133.04039
3 26 63.42540
3 27 71.20143
3 28 104.41634
3 29 95.18274
4 5 99.13239
4 6 82.09828
4 7 106.47163
4 8 94.04211
4 9 65.68457
4 10 89.84426
4 11 60.35162
4 12 67.96603
4 13 108.66426
4 14 50.99679
4 15 113.67255
4 16 83.73994
4 17 71.27527
4 18 42.62900
4 19 106.88546
4 20 77.41215
4 21 118.96474
4 22 67.63641
4 23 73.59547
4 24 89.84344
4 25 102.19411
4 26 61.06963
4 27 96.62002
4 28 106.21680
4 29 88.20624
5 6 139.01669
5 7 105.16669
5 8 97.57050
5 9 117.30434
5 10 131.84843
5 11 101.11401
5 12 63.69446
5 13 102.56650
5 14 102.67764
5 15 132.33568
5 16 52.97396
5 17 48.85357
5 18 97.41241
5 19 95.48266
5 20 140.42754
5 21 79.35231
5 22 127.65936
5 23 99.75935
5 24 55.16843
5 25 149.32303
5 26 108.22040
5 27 107.52979
5 28 50.86280
5 29 87.46467
6 7 121.59448
6 8 135.54411
6 9 81.95803
6 10 79.38765
6 11 56.88419
6 12 84.87277
6 13 149.33589
6 14 73.46114
6 15 129.98550
6 16 131.80159
6 17 118.51363
6 18 55.07365
6 19 163.83090
6 20 76.75022
6 21 149.26859
6 22 46.95950
6 23 132.01813
6 24 142.02866
6 25 110.34238
6 26 68.28229
6 27 105.79561
6 28 115.56520
6 29 97.14883
7 8 96.94422
7 9 108.69811
7 10 85.64449
7 11 104.75119
7 12 104.60209
7 13 114.98067
7 14 101.62389
7 15 109.79629
7 16 125.35737
7 17 85.76337
7 18 104.61200
7 19 115.92632
7 20 130.70874
7 21 94.66990
7 22 135.39819
7 23 131.15059
7 24 109.38055
7 25 123.68833
7 26 107.79005
7 27 103.88736
7 28 103.44938
7 29 35.99580
8 9 80.47892
8 10 122.50849
8 11 114.11436
8 12 105.18334
8 13 70.30231
8 14 107.46926
8 15 79.72109
8 16 82.64279
8 17 73.77831
8 18 97.70263
8 19 74.26964
8 20 127.49415
8 21 108.55143
8 22 136.64186
8 23 108.53617
8 24 58.72586
8 25 145.71956
8 26 77.19959
8 27 57.39883
8 28 102.57887
8 29 92.79357
9 10 68.59333
9 11 92.83459
9 12 77.06127
9 13 124.02702
9 14 50.42935
9 15 115.50208
9 16 88.04689
9 17 100.71774
9 18 48.78522
9 19 117.13930
9 20 86.09605
9 21 132.71887
9 22 94.73489
9 23 107.69799
9 24 103.18506
9 25 101.70365
9 26 29.88849
9 27 61.50717
9 28 101.11082
9 29 86.76091
10 11 101.39644
10 12 88.54365
10 13 158.31985
10 14 53.87450
10 15 145.32225
10 16 125.33223
10 17 120.43072
10 18 70.81559
10 19 148.78114
10 20 103.79881
10 21 138.60432
10 22 107.81831
10 23 135.90129
10 24 139.22931
10 25 89.96093
10 26 81.14596
10 27 101.92722
10 28 111.41057
10 29 64.69276
11 12 66.54587
11 13 108.57643
11 14 77.55393
11 15 103.43562
11 16 106.04907
11 17 73.09015
11 18 53.88915
11 19 129.97411
11 20 77.00991
11 21 112.79800
11 22 39.90917
11 23 97.89528
11 24 103.50250
11 25 115.97829
11 26 71.52822
11 27 103.22182
11 28 95.37364
11 29 84.80755
12 13 120.76812
12 14 52.13090
12 15 130.32436
12 16 59.98542
12 17 68.91602
12 18 47.24486
12 19 115.65172
12 20 96.38504
12 21 98.79144
12 22 78.92635
12 23 92.11958
12 24 84.54759
12 25 109.47161
12 26 67.37085
12 27 91.97525
12 28 48.93279
12 29 74.02103
13 14 134.89177
13 15 51.07485
13 16 107.39259
13 17 65.15456
13 18 122.79588
13 19 62.30080
13 20 122.64861
13 21 83.67166
13 22 133.83072
13 23 90.32691
13 24 58.59934
13 25 151.69594
13 26 107.39091
13 27 110.10725
13 28 121.43699
13 29 118.45750
14 15 134.18298
14 16 85.93092
14 17 92.26295
14 18 37.82761
14 19 121.05758
14 20 77.75344
14 21 119.41151
14 22 78.07786
14 23 93.00445
14 24 107.35882
14 25 78.63960
14 26 57.51587
14 27 95.80888
14 28 92.23302
14 29 75.53094
15 16 133.37666
15 17 91.51274
15 18 120.02632
15 19 95.49341
15 20 107.79687
15 21 104.65702
15 22 125.01678
15 23 112.55319
15 24 95.48402
15 25 142.43652
15 26 97.11059
15 27 103.09122
15 28 134.32669
15 29 115.32715
16 17 67.57019
16 18 80.91735
16 19 91.15820
16 20 127.48392
16 21 105.71529
16 22 120.31014
16 23 89.80922
16 24 52.79090
16 25 141.28609
16 26 84.06387
16 27 88.87595
16 28 65.27231
16 29 102.75096
17 18 81.70667
17 19 74.18324
17 20 111.55267
17 21 69.42939
17 22 104.04258
17 23 75.69669
17 24 40.78689
17 25 130.92847
17 26 87.21577
17 27 94.44245
17 28 75.03937
17 29 75.88441
18 19 125.61990
18 20 80.20539
18 21 124.68061
18 22 58.77302
18 23 99.22394
18 24 98.94798
18 25 105.55311
18 26 40.05991
18 27 76.34327
18 28 83.48733
18 29 75.89356
19 20 124.26384
19 21 71.75043
19 22 149.01077
19 23 68.45541
19 24 54.82671
19 25 129.67123
19 26 112.82721
19 27 122.07818
19 28 121.44113
19 29 118.75294
20 21 121.20974
20 22 61.97002
20 23 82.39995
20 24 125.90163
20 25 64.71585
20 26 73.78745
20 27 126.85673
