10 3
0 1 102.54359
0 2 129.70244
0 3 135.04556
0 4 158.46049
0 5 98.70019
0 6 119.89798
0 7 131.58449
0 8 141.53159
0 9 152.76187
1 2 148.12529
1 3 92.54150
1 4 124.25890
1 5 121.27625
1 6 107.40661
1 7 124.71881
1 8 130.78949
1 9 84.52254
2 3 168.03905
2 4 121.16829
2 5 58.39454
2 6 183.14751
2 7 150.56512
2 8 154.81154
2 9 177.25200
3 4 157.06552
3 5 132.35062
3 6 72.77422
3 7 95.41462
3 8 109.70642
3 9 74.55220
4 5 105.71701
4 6 164.03824
4 7 130.08945
4 8 129.46819
4 9 133.76108
5 6 141.76703
5 7 103.28169
5 8 130.33197
5 9 143.68643
6 7 107.99844
6 8 130.72466
6 9 86.99619
7 8 104.15717
7 9 127.18752
8 9 137.98270
