10 8
0 1 140.81534
0 2 120.21825
0 3 161.36441
0 4 71.56620
0 5 128.08191
0 6 88.14948
0 7 117.77478
0 8 123.95879
0 9 102.02179
1 2 117.90081
1 3 104.96482
1 4 125.12442
1 5 167.39948
1 6 102.43683
1 7 125.08864
1 8 148.78059
1 9 116.03520
2 3 102.69184
2 4 106.75544
2 5 148.58554
2 6 131.66563
2 7 73.80039
2 8 75.17252
2 9 89.59596
3 4 159.85410
3 5 168.89761
3 6 157.08784
3 7 110.08060
3 8 130.12592
3 9 149.43777
4 5 153.26431
4 6 91.52367
4 7 135.20993
4 8 137.48509
4 9 95.92763
5 6 173.77168
5 7 118.25951
5 8 124.85231
5 9 126.86475
6 7 134.26335
6 8 149.97374
6 9 101.80662
7 8 57.73500
7 9 92.31979
8 9 105.39478
