15 3
0 1 213.08701
0 2 178.71121
0 3 181.65251
0 4 193.56313
0 5 178.58823
0 6 185.08459
0 7 152.78123
0 8 135.32341
0 9 152.13406
0 10 157.34164
0 11 148.85304
0 12 171.32765
0 13 214.97026
0 14 179.70547
1 2 133.82303
1 3 202.93103
1 4 198.72771
1 5 158.16763
1 6 233.64134
1 7 155.24115
1 8 208.73187
1 9 161.84326
1 10 203.11819
1 11 128.17854
1 12 136.51292
1 13 197.09119
1 14 170.94122
2 3 170.46579
2 4 198.09412
2 5 154.08539
2 6 191.60013
2 7 96.16626
2 8 154.75677
2 9 121.43713
2 10 204.78261
2 11 127.88430
2 12 145.81464
2 13 199.35382
2 14 161.91835
3 4 152.26842
3 5 138.43611
3 6 126.49802
3 7 134.18954
3 8 157.52266
3 9 127.91353
3 10 189.90421
3 11 191.89604
3 12 174.58301
3 13 180.91948
3 14 165.72835
4 5 175.73253
4 6 157.18512
4 7 159.80043
4 8 176.16339
4 9 178.12697
4 10 175.22200
4 11 190.80429
4 12 188.14951
4 13 181.23859
4 14 162.41963
5 6 171.69775
5 7 116.03529
5 8 144.07973
5 9 167.09979
5 10 167.98596
5 11 177.39671
5 12 167.04855
5 13 202.53087
5 14 181.82408
6 7 142.47328
6 8 174.21709
6 9 175.55264
6 10 182.35358
6 11 212.53644
6 12 167.59914
6 13 171.67844
6 14 159.02763
7 8 114.39521
7 9 132.72121
7 10 177.11452
7 11 150.82079
7 12 139.95842
7 13 198.02316
7 14 152.00525
8 9 173.68564
8 10 167.84761
8 11 175.47301
8 12 169.39389
8 13 198.52126
8 14 198.45100
9 10 199.09175
9 11 157.01646
9 12 155.09662
9 13 179.99962
9 14 157.12430
10 11 176.55658
10 12 146.34644
10 13 197.23964
10 14 183.45679
11 12 114.33988
11 13 189.57256
11 14 148.42017
12 13 151.21547
12 14 145.91100
13 14 201.46849
