30 6
0 1 168.42749
0 2 133.26944
0 3 132.50308
0 4 146.20741
0 5 174.41148
0 6 121.43049
0 7 199.32138
0 8 170.38576
0 9 132.37941
0 10 171.17816
0 11 175.43071
0 12 140.99252
0 13 162.57817
0 14 155.56384
0 15 96.18107
0 16 148.37938
0 17 135.70035
0 18 150.79616
0 19 129.24794
0 20 142.84575
0 21 96.60152
0 22 176.16388
0 23 125.35563
0 24 189.68466
0 25 120.45040
0 26 138.27873
0 27 99.55089
0 28 151.28848
0 29 144.22388
1 2 128.67928
1 3 110.03629
1 4 164.41780
1 5 162.15675
1 6 178.90637
1 7 181.47836
1 8 165.60703
1 9 166.95087
1 10 191.66420
1 11 205.97775
1 12 133.75175
1 13 118.41208
1 14 167.84502
1 15 123.23008
1 16 210.15248
1 17 163.83801
1 18 158.47342
1 19 156.17604
1 20 171.11432
1 21 195.96060
1 22 196.79349
1 23 111.14765
1 24 169.58865
1 25 174.84947
1 26 172.51677
1 27 168.76744
1 28 171.45184
1 29 170.25214
2 3 121.41659
2 4 127.76649
2 5 132.98732
2 6 140.48628
2 7 156.21144
2 8 150.45746
2 9 158.45877
2 10 162.48468
2 11 158.98001
2 12 131.96065
2 13 116.58029
2 14 161.57837
2 15 107.43868
2 16 155.49738
2 17 93.60253
2 18 134.25085
2 19 128.97655
2 20 130.13673
2 21 142.53482
2 22 115.38750
2 23 132.17903
2 24 120.88368
2 25 130.92039
2 26 110.75158
2 27 136.97215
2 28 125.39642
2 29 141.09630
3 4 145.90031
3 5 131.15895
3 6 144.43486
3 7 149.05711
3 8 143.22653
3 9 144.46397
3 10 143.29149
3 11 207.88423
3 12 135.14331
3 13 61.61118
3 14 123.59621
3 15 127.26949
3 16 172.01669
3 17 118.79681
3 18 126.61697
3 19 123.01363
3 20 162.01543
3 21 169.94447
3 22 186.71097
3 23 83.77454
3 24 167.09439
3 25 145.57529
3 26 132.50656
3 27 136.83826
3 28 156.45583
3 29 94.98965
4 5 147.66267
4 6 131.71565
4 7 130.90482
4 8 98.61758
4 9 146.36053
4 10 86.18322
4 11 149.02751
4 12 132.60553
4 13 137.98038
4 14 131.19679
4 15 99.42655
4 16 149.10286
4 17 95.90837
4 18 118.00558
4 19 127.39014
4 20 100.26081
4 21 136.47173
4 22 177.10753
4 23 166.41660
4 24 143.31006
4 25 133.57132
4 26 169.77734
4 27 124.98357
4 28 149.15179
4 29 132.01973
5 6 146.48248
5 7 149.33180
5 8 118.57468
5 9 193.08347
5 10 142.64938
5 11 168.09766
5 12 162.42358
5 13 108.25684
5 14 164.45105
5 15 155.30164
5 16 171.50916
5 17 127.23373
5 18 126.53531
5 19 112.73856
5 20 144.94119
5 21 194.15463
5 22 158.18582
5 23 129.30016
5 24 146.09470
5 25 153.12106
5 26 138.33391
5 27 150.87727
5 28 143.22617
5 29 139.60574
6 7 170.32956
6 8 153.43799
6 9 131.51620
6 10 128.11032
6 11 135.74806
6 12 164.46965
6 13 132.87241
6 14 122.75172
6 15 120.35702
6 16 117.08630
6 17 110.72649
6 18 129.61121
6 19 137.79933
6 20 121.01377
6 21 123.83099
6 22 143.86337
6 23 150.46573
6 24 163.43541
6 25 90.06073
6 26 111.91786
6 27 79.59328
6 28 108.14255
6 29 117.17783
7 8 164.01497
7 9 197.46729
7 10 141.89085
7 11 170.78578
7 12 185.79897
7 13 129.49957
7 14 161.94792
7 15 153.21161
7 16 194.45038
7 17 106.98541
7 18 182.07088
7 19 121.87369
7 20 120.81960
7 21 210.43282
7 22 187.51015
7 23 181.49200
7 24 164.82855
7 25 184.77708
7 26 174.33359
7 27 173.00916
7 28 191.17722
7 29 145.64368
8 9 193.82077
8 10 112.38932
8 11 173.98827
8 12 126.04572
8 13 136.53830
8 14 154.44963
8 15 133.39413
8 16 176.40787
8 17 125.55421
8 18 112.49178
8 19 142.50459
8 20 148.39452
8 21 178.41905
8 22 206.06300
8 23 134.65950
8 24 140.37479
8 25 159.01830
8 26 164.93999
8 27 167.68274
8 28 159.70091
8 29 137.55081
9 10 143.39253
9 11 208.81570
9 12 170.92082
9 13 154.83002
9 14 133.79770
9 15 138.23605
9 16 101.40415
9 17 160.53683
9 18 146.74223
9 19 149.44545
9 20 168.09552
9 21 101.93015
9 22 163.24333
9 23 164.16507
9 24 178.87421
9 25 121.15031
9 26 168.83440
9 27 107.72069
9 28 147.80106
9 29 137.05656
