10 6
0 1 162.01575
0 2 124.01607
0 3 133.21445
0 4 96.58885
0 5 144.92758
0 6 138.24992
0 7 85.11732
0 8 89.38677
0 9 108.52377
1 2 135.48097
1 3 122.21986
1 4 171.72371
1 5 115.90905
1 6 120.62508
1 7 153.19865
1 8 141.43364
1 9 148.79991
2 3 106.85060
2 4 136.77258
2 5 167.31165
2 6 122.53146
2 7 142.69078
2 8 140.96788
2 9 149.28957
3 4 147.51335
3 5 136.81789
3 6 127.68128
3 7 125.83580
3 8 103.40862
3 9 137.02951
4 5 158.73793
4 6 98.91369
4 7 122.81601
4 8 124.04917
4 9 129.61397
5 6 149.02010
5 7 109.74178
5 8 142.74719
5 9 118.37113
6 7 130.89313
6 8 121.73403
6 9 116.77561
7 8 101.89780
7 9 64.47358
8 9 125.53029
