30 24
0 1 92.59657
0 2 78.22947
0 3 120.09142
0 4 110.33789
0 5 96.22496
0 6 116.76989
0 7 106.68262
0 8 98.00743
0 9 135.37161
0 10 85.20950
0 11 122.21355
0 12 125.96018
0 13 99.78104
0 14 111.25951
0 15 119.86819
0 16 123.01117
0 17 75.09592
0 18 88.38760
0 19 127.77622
0 20 107.10665
0 21 83.57379
0 22 113.29130
0 23 105.49464
0 24 68.15492
0 25 139.03827
0 26 92.82330
0 27 119.96574
0 28 146.86948
0 29 119.79176
1 2 112.95361
1 3 116.83724
1 4 82.39854
1 5 114.43531
1 6 130.61705
1 7 107.27934
1 8 100.53686
1 9 120.99064
1 10 122.58686
1 11 115.89044
1 12 106.60871
1 13 79.81705
1 14 118.84595
1 15 115.08251
1 16 122.75632
1 17 113.30102
1 18 118.23376
1 19 136.39566
1 20 120.16758
1 21 103.05171
1 22 113.65350
1 23 126.22908
1 24 120.75809
1 25 153.64339
1 26 109.69008
1 27 108.39767
1 28 151.54848
1 29 128.38062
2 3 124.81452
2 4 87.19162
2 5 94.54800
2 6 85.41811
2 7 65.69004
2 8 150.45668
2 9 141.57050
2 10 119.32102
2 11 107.93663
2 12 134.11403
2 13 90.09410
2 14 129.83363
2 15 119.29342
2 16 142.24615
2 17 52.51567
2 18 120.52850
2 19 118.06755
2 20 83.82220
2 21 59.10025
2 22 109.43303
2 23 79.29513
2 24 104.67645
2 25 128.36745
2 26 54.32030
2 27 129.54347
2 28 142.78560
2 29 110.45866
3 4 110.62297
3 5 117.04485
3 6 175.02571
3 7 122.44528
3 8 124.32436
3 9 149.69229
3 10 141.33261
3 11 113.83866
3 12 132.03468
3 13 139.09549
3 14 152.83118
3 15 132.23228
3 16 128.42905
3 17 125.77541
3 18 118.11463
3 19 104.28301
3 20 150.00002
3 21 107.89611
3 22 110.27464
3 23 135.84618
3 24 103.80300
3 25 153.99054
3 26 140.23822
3 27 107.06608
3 28 132.90495
3 29 153.28880
4 5 122.38689
4 6 113.29536
4 7 74.16573
4 8 132.90451
4 9 122.97401
4 10 136.49803
4 11 123.85536
4 12 130.74171
4 13 115.41492
4 14 127.14166
4 15 111.07302
4 16 138.10732
4 17 108.12304
4 18 129.24829
4 19 125.86711
4 20 86.11680
4 21 74.12405
4 22 111.09058
4 23 132.71175
4 24 129.14214
4 25 137.20261
4 26 107.61017
4 27 143.56587
4 28 139.17155
4 29 146.41316
5 6 102.80508
5 7 94.72612
5 8 122.37427
5 9 176.57445
5 10 73.06474
5 11 105.11925
5 12 70.75626
5 13 93.98247
5 14 133.18034
5 15 90.64977
5 16 143.76888
5 17 76.07279
5 18 148.12163
5 19 132.69353
5 20 118.31715
5 21 101.40620
5 22 92.47287
5 23 121.11361
5 24 63.78980
5 25 137.11612
5 26 114.94559
5 27 102.76881
5 28 158.35690
5 29 105.68982
6 7 72.36390
6 8 155.58272
6 9 156.80714
6 10 113.73363
6 11 142.95811
6 12 116.25558
6 13 110.32563
6 14 114.49691
6 15 88.42616
6 16 159.76868
6 17 74.39336
6 18 159.07939
6 19 155.84735
6 20 65.34835
6 21 109.73575
6 22 116.53294
6 23 116.55202
6 24 132.08292
6 25 119.91963
6 26 103.53648
6 27 150.50110
6 28 152.06859
6 29 128.37544
7 8 147.79034
7 9 134.36151
7 10 127.46436
7 11 127.76079
7 12 113.86517
7 13 108.05331
7 14 123.71735
7 15 80.25228
7 16 140.64749
7 17 65.41608
7 18 125.92692
7 19 135.37923
7 20 80.04704
7 21 84.03642
7 22 97.67621
7 23 101.42381
7 24 116.96586
7 25 127.80727
7 26 97.12971
7 27 124.14902
7 28 132.98376
7 29 132.54523
8 9 150.18430
8 10 89.87119
8 11 143.55792
8 12 101.65648
8 13 140.12083
8 14 106.16238
8 15 112.81670
8 16 132.59735
8 17 132.97623
8 18 125.95682
8 19 139.88121
8 20 132.18100
8 21 138.18922
8 22 120.24378
8 23 159.48730
8 24 96.09931
8 25 144.29153
8 26 153.85616
8 27 129.02605
8 28 139.86316
8 29 163.35242
9 10 162.75935
9 11 165.04697
9 12 177.92079
9 13 144.84052
9 14 106.64746
9 15 138.59401
9 16 76.75111
9 17 144.90439
9 18 124.90637
9 19 131.36359
9 20 123.84206
9 21 114.01236
9 22 115.41760
9 23 132.43271
9 24 168.66409
9 25 119.13314
9 26 146.43062
9 27 153.97668
9 28 93.62812
9 29 156.85764
10 11 134.13474
10 12 95.81112
10 13 120.58001
10 14 106.03686
10 15 97.71234
10 16 126.24548
10 17 102.27444
10 18 147.62938
10 19 137.77702
10 20 111.68945
10 21 107.65925
10 22 94.65703
10 23 145.97531
10 24 59.90779
10 25 120.52451
10 26 138.45494
10 27 134.40225
10 28 148.73036
10 29 122.04205
11 12 120.16154
11 13 87.12269
11 14 126.30209
11 15 130.37669
11 16 138.31929
11 17 99.15957
11 18 136.52795
11 19 71.44061
11 20 123.39289
11 21 114.97714
11 22 133.36838
11 23 100.63494
11 24 126.99888
11 25 124.72759
11 26 97.76869
11 27 81.38563
11 28 153.80394
11 29 77.71668
12 13 106.09452
12 14 128.14807
12 15 80.27926
12 16 156.50774
12 17 108.57890
12 18 164.30305
12 19 146.59509
12 20 126.56583
12 21 138.88489
12 22 101.85263
12 23 139.60162
12 24 105.56290
12 25 143.34891
12 26 135.76012
12 27 103.16680
12 28 151.69373
12 29 138.25572
13 14 129.69507
13 15 126.27994
13 16 134.61974
13 17 89.69666
13 18 144.93030
13 19 125.71926
13 20 119.76022
13 21 99.87818
13 22 110.99807
13 23 86.05238
13 24 124.71433
13 25 141.96277
13 26 69.34026
13 27 97.90710
13 28 156.28899
13 29 81.08225
14 15 83.00297
14 16 92.68292
14 17 104.49841
14 18 112.87999
14 19 106.65723
14 20 77.67891
14 21 122.28217
14 22 117.09435
14 23 124.71946
14 24 130.30701
14 25 68.89751
14 26 136.33054
14 27 121.10351
14 28 108.72041
14 29 118.11290
15 16 121.70800
15 17 88.07815
15 18 132.69649
15 19 130.52652
15 20 84.26630
15 21 119.11227
15 22 91.48573
15 23 129.79019
15 24 109.73877
15 25 99.63826
15 26 139.59560
15 27 109.52669
15 28 120.29109
15 29 131.13747
16 17 133.48970
16 18 120.53716
16 19 106.20125
16 20 131.62566
16 21 106.91033
16 22 97.39635
16 23 133.84868
16 24 133.36652
16 25 100.54227
16 26 154.86075
16 27 122.18485
16 28 104.50366
16 29 117.66882
17 18 105.10749
17 19 113.21100
17 20 80.04623
17 21 89.14044
17 22 107.14772
17 23 68.26019
17 24 91.48196
17 25 113.12488
17 26 72.84560
17 27 98.31315
17 28 135.26666
17 29 97.35162
18 19 125.38081
18 20 131.55353
18 21 125.83823
18 22 151.69893
18 23 116.96928
18 24 122.43079
18 25 149.16881
18 26 132.33588
18 27 112.94640
18 28 146.80855
18 29 145.88156
19 20 113.63362
19 21 106.30864
19 22 118.97744
19 23 106.52412
19 24 132.50540
19 25 85.44431
19 26 118.58186
19 27 107.02740
19 28 106.10000
19 29 105.90460
20 21 90.41565
20 22 109.66199
20 23 113.51426
20 24 127.80511
20 25 80.20425
20 26 101.74725
20 27 144.15601
20 28 117.20647
20 29 126.13258
21 22 82.24304
21 23 108.71692
21 24 99.54385
21 25 115.63286
21 26 91.98470
21 27 137.11128
21 28 125.61613
21 29 111.62692
22 23 120.34016
22 24 101.45766
22 25 104.10522
22 26 126.12908
22 27 125.15805
22 28 89.72325
22 29 130.78764
23 24 135.55081
23 25 123.27294
23 26 59.88533
23 27 97.45837
23 28 123.79233
23 29 103.41152
24 25 143.01695
24 26 130.82359
24 27 119.94306
24 28 153.56451
24 29 130.73712
25 26 138.91068
25 27 139.09715
25 28 85.39471
25 29 118.66154
26 27 124.10831
26 28 146.71512
26 29 110.98370
27 28 145.41605
27 29 99.53689
28 29 165.65054
