10 3
0 1 171.95398
0 2 162.27104
0 3 150.61115
0 4 187.54044
0 5 172.11250
0 6 193.72951
0 7 114.05194
0 8 131.68927
0 9 126.27719
1 2 125.39774
1 3 133.85262
1 4 156.34158
1 5 157.99124
1 6 107.46378
1 7 134.78511
1 8 117.63883
1 9 140.65392
2 3 106.83179
2 4 156.83743
2 5 139.99641
2 6 87.19292
2 7 107.74399
2 8 128.49323
2 9 130.67728
3 4 146.43787
3 5 145.45479
3 6 117.42796
3 7 84.29609
3 8 133.26335
3 9 140.10362
4 5 169.07219
4 6 159.81966
4 7 128.33656
4 8 149.52171
4 9 103.09409
5 6 139.29945
5 7 159.04439
5 8 145.40811
5 9 134.77507
6 7 154.35881
6 8 131.55888
6 9 159.59961
7 8 120.94221
7 9 95.65209
8 9 134.51497
