10 2
0 1 189.86444
0 2 170.50124
0 3 200.74365
0 4 183.89726
0 5 146.31726
0 6 177.14929
0 7 157.73885
0 8 207.35699
0 9 155.89703
1 2 171.65521
1 3 179.70959
1 4 199.19339
1 5 176.28482
1 6 189.66621
1 7 146.77379
1 8 190.94200
1 9 180.11504
2 3 173.05550
2 4 168.56032
2 5 149.87398
2 6 162.79002
2 7 118.65231
2 8 159.05791
2 9 165.91231
3 4 183.35294
3 5 191.82289
3 6 138.36104
3 7 109.12061
3 8 137.92117
3 9 209.61568
4 5 177.06325
4 6 183.45325
4 7 151.09193
4 8 164.40921
4 9 144.64340
5 6 175.05806
5 7 151.87799
5 8 178.93446
5 9 150.38242
6 7 146.99240
6 8 181.18755
6 9 204.53636
7 8 131.50301
7 9 162.98761
8 9 140.08170
