15 4
0 1 30.76864
0 2 95.36828
0 3 46.70585
0 4 64.81329
0 5 71.61012
0 6 72.90369
0 7 21.83659
0 8 50.57395
0 9 61.20000
0 10 80.78212
0 11 69.22488
0 12 81.87891
0 13 29.33596
0 14 79.70010
1 2 81.00503
1 3 26.17810
1 4 41.08551
1 5 42.34380
1 6 45.31818
1 7 47.28892
1 8 28.02214
1 9 79.36993
1 10 73.63071
1 11 59.11651
1 12 62.43532
1 13 53.74213
1 14 94.04182
2 3 54.92953
2 4 95.75582
2 5 81.30692
2 6 78.91732
2 7 101.67925
2 8 92.41265
2 9 86.41847
2 10 26.59350
2 11 51.50542
2 12 86.44721
2 13 107.58285
2 14 81.88242
3 4 50.28856
3 5 43.90717
3 6 42.82758
3 7 59.45087
3 8 41.91637
3 9 72.79865
3 10 49.55289
3 11 40.93677
3 12 61.48283
3 13 65.07812
3 14 82.74250
4 5 49.26909
4 6 21.58595
4 7 85.22785
4 8 14.34258
4 9 108.71081
4 10 91.55498
4 11 64.39108
4 12 86.13716
4 13 75.89336
4 14 126.12112
5 6 42.22954
5 7 83.03362
5 8 47.05301
5 9 114.30201
5 10 87.58773
5 11 78.89626
5 12 39.53090
5 13 96.06592
5 14 122.58958
6 7 91.71000
6 8 28.81712
6 9 108.43283
6 10 79.01874
6 11 55.00505
6 12 79.55428
6 13 85.96428
6 14 122.29656
7 8 70.93240
7 9 58.23532
7 10 87.21212
7 11 83.72238
7 12 83.07687
7 13 40.41083
7 14 72.48967
8 9 97.30462
8 10 86.00475
8 11 60.94856
8 12 79.97879
8 13 63.50496
8 14 115.02602
9 10 62.22620
9 11 67.93305
9 12 117.57730
9 13 53.92958
9 14 27.19842
10 11 35.76623
10 12 95.57066
10 13 87.38778
10 14 61.25345
11 12 100.49026
11 13 70.80845
11 14 80.13112
12 13 110.35989
12 14 118.66367
13 14 79.02109
