10 2
0 1 128.17201
0 2 102.47085
0 3 146.61536
0 4 121.48027
0 5 71.92034
0 6 108.13226
0 7 112.24253
0 8 78.71631
0 9 77.73164
1 2 85.57080
1 3 39.95218
1 4 69.83407
1 5 103.63751
1 6 63.85547
1 7 63.30874
1 8 119.90257
1 9 115.46179
2 3 91.96369
2 4 114.42870
2 5 122.00874
2 6 115.65329
2 7 96.62944
2 8 93.98558
2 9 106.29289
3 4 107.22292
3 5 113.90922
3 6 97.26654
3 7 58.25158
3 8 142.54251
3 9 135.15620
4 5 115.48886
4 6 61.36658
4 7 110.43904
4 8 123.51649
4 9 112.95783
5 6 86.12579
5 7 69.72513
5 8 114.34655
5 9 96.28596
6 7 80.90269
6 8 101.32981
6 9 108.56525
7 8 128.21046
7 9 127.54121
8 9 70.70249
