30 9
0 1 206.16560
0 2 148.18677
0 3 101.27331
0 4 173.42560
0 5 114.66782
0 6 175.12735
0 7 145.44272
0 8 182.66467
0 9 180.73697
0 10 179.75429
0 11 129.19701
0 12 145.66177
0 13 128.13727
0 14 165.38422
0 15 147.36134
0 16 150.29893
0 17 135.02440
0 18 155.00381
0 19 148.69652
0 20 184.81892
0 21 127.80901
0 22 167.91360
0 23 169.92148
0 24 184.02618
0 25 173.62631
0 26 148.99884
0 27 122.80462
0 28 122.30829
0 29 148.02333
1 2 198.63139
1 3 210.00665
1 4 182.87531
1 5 179.66635
1 6 177.40927
1 7 169.91153
1 8 182.65799
1 9 156.34787
1 10 165.23329
1 11 180.61360
1 12 213.31764
1 13 143.06062
1 14 152.66446
1 15 177.01741
1 16 167.90923
1 17 155.52429
1 18 156.44313
1 19 188.08977
1 20 187.78780
1 21 174.37451
1 22 185.80991
1 23 179.55966
1 24 176.73195
1 25 164.91013
1 26 188.20927
1 27 160.78772
1 28 199.75710
1 29 193.16389
2 3 161.27335
2 4 177.85217
2 5 156.89999
2 6 165.30597
2 7 153.86005
2 8 179.95024
2 9 162.10178
2 10 171.87477
2 11 143.27725
2 12 158.64589
2 13 145.32362
2 14 195.57072
2 15 212.80693
2 16 219.78583
2 17 186.23094
2 18 160.45290
2 19 162.80804
2 20 169.23250
2 21 187.07487
2 22 170.05920
2 23 199.58339
2 24 209.40800
2 25 190.79869
2 26 198.07408
2 27 158.18199
2 28 163.04057
2 29 194.71381
3 4 180.11786
3 5 148.22008
3 6 188.92870
3 7 164.74594
3 8 159.01842
3 9 174.65625
3 10 194.48557
3 11 149.96666
3 12 188.88710
3 13 139.39284
3 14 178.52179
3 15 172.76521
3 16 171.52562
3 17 170.29446
3 18 174.09384
3 19 153.22781
3 20 163.39980
3 21 167.29349
3 22 137.74893
3 23 179.19473
3 24 200.51476
3 25 166.89163
3 26 171.19109
3 27 147.67467
3 28 177.53531
3 29 119.98507
4 5 149.03842
4 6 134.85394
4 7 109.72442
4 8 94.60214
4 9 98.98727
4 10 154.87611
4 11 173.16547
4 12 179.94765
4 13 132.35312
4 14 168.88809
4 15 169.33859
4 16 194.35228
4 17 149.30151
4 18 138.77979
4 19 164.48010
4 20 168.86800
