10 2
0 1 84.84251
0 2 116.30661
0 3 119.81597
0 4 173.53152
0 5 168.76794
0 6 168.74605
0 7 158.35748
0 8 160.22705
0 9 131.44456
1 2 158.06935
1 3 117.15250
1 4 178.59386
1 5 174.48537
1 6 189.69502
1 7 188.64371
1 8 171.92285
1 9 115.46037
2 3 153.12355
2 4 191.44179
2 5 183.78609
2 6 184.79887
2 7 132.71146
2 8 144.60823
2 9 167.58627
3 4 136.57852
3 5 160.65698
3 6 154.32779
3 7 132.75612
3 8 162.97546
3 9 157.29979
4 5 123.19548
4 6 158.69046
4 7 124.92052
4 8 138.89954
4 9 150.71237
5 6 187.94260
5 7 154.82751
5 8 130.81323
5 9 121.82140
6 7 118.75140
6 8 138.71979
6 9 210.65042
7 8 123.93135
7 9 193.75369
8 9 150.97093
