15 4
0 1 88.23134
0 2 80.21521
0 3 39.00286
0 4 62.05865
0 5 36.73081
0 6 86.60164
0 7 102.10945
0 8 65.09105
0 9 43.14267
0 10 68.37175
0 11 60.89210
0 12 6.29218
0 13 85.38855
0 14 97.50314
1 2 29.41547
1 3 66.60117
1 4 45.09108
1 5 58.83868
1 6 11.59701
1 7 14.85868
1 8 44.33250
1 9 59.18450
1 10 53.65891
1 11 43.81242
1 12 88.75143
1 13 60.33240
1 14 25.63806
2 3 48.08601
2 4 60.30346
2 5 62.16592
2 6 18.33527
2 7 33.56831
2 8 60.98702
2 9 66.19974
2 10 26.09842
2 11 58.33362
2 12 78.64270
2 13 82.91619
2 14 54.77040
3 4 63.34732
3 5 45.56287
3 6 60.46781
3 7 77.49461
3 8 65.92384
3 9 53.52901
3 10 30.14031
3 11 61.30912
3 12 35.08275
3 13 91.10257
3 14 84.84195
4 5 25.32847
4 6 51.80908
4 7 59.34877
4 8 3.03784
4 9 20.08185
4 10 71.39179
4 11 2.18282
4 12 65.56072
4 13 27.78334
4 14 40.14863
5 6 61.10174
5 7 73.65208
5 8 28.36027
5 9 8.15468
5 10 63.33604
5 11 24.21400
5 12 40.38954
5 13 49.97496
5 14 62.53207
6 7 17.05561
6 8 51.62705
6 9 62.94321
6 10 43.69135
6 11 50.20256
6 12 86.30061
6 13 70.18074
6 14 37.23119
7 8 58.33050
7 9 74.02787
7 10 59.63903
7 11 58.20978
7 12 102.24865
7 13 71.68149
7 14 31.57554
8 9 22.96420
8 10 73.06218
8 11 4.68121
8 12 68.59793
8 13 25.38179
8 14 37.84576
9 10 69.81414
9 11 19.55770
9 12 47.34864
9 13 42.50498
9 14 59.45472
10 11 69.21539
10 12 64.99335
10 13 97.72735
10 14 77.57185
11 12 64.24425
11 13 29.87206
11 14 40.10894
12 13 89.82331
12 14 99.57773
13 14 42.53426
