15 6
0 1 149.36755
0 2 148.32004
0 3 167.78448
0 4 121.54884
0 5 111.27388
0 6 124.63211
0 7 110.82157
0 8 150.37737
0 9 114.97995
0 10 145.03464
0 11 152.27315
0 12 111.88068
0 13 128.54376
0 14 99.88614
1 2 138.62683
1 3 156.46190
1 4 140.82974
1 5 141.30641
1 6 145.82771
1 7 158.87222
1 8 179.65125
1 9 123.80179
1 10 164.43523
1 11 120.63450
1 12 159.44304
1 13 101.08980
1 14 121.11655
2 3 128.57426
2 4 147.44344
2 5 160.54849
2 6 135.35747
2 7 127.47015
2 8 144.81010
2 9 172.07784
2 10 198.88684
2 11 135.40791
2 12 127.46536
2 13 120.77586
2 14 148.25154
3 4 129.04532
3 5 175.14473
3 6 155.14859
3 7 149.84891
3 8 129.39240
3 9 143.63860
3 10 161.93518
3 11 166.54156
3 12 147.28294
3 13 158.23558
3 14 130.89034
4 5 112.55556
4 6 151.89241
4 7 145.43988
4 8 112.77853
4 9 147.83282
4 10 156.55188
4 11 114.99357
4 12 133.55498
4 13 133.39621
4 14 96.97054
5 6 179.44354
5 7 97.28652
5 8 164.64224
5 9 137.00731
5 10 151.48628
5 11 151.69386
5 12 131.41209
5 13 149.21243
5 14 82.41309
6 7 158.36069
6 8 157.48175
6 9 143.66536
6 10 161.87517
6 11 173.65005
6 12 160.36601
6 13 162.82683
6 14 154.09396
7 8 153.67979
7 9 140.52885
7 10 166.86723
7 11 175.20389
7 12 123.96431
7 13 147.70589
7 14 104.48906
8 9 175.65424
8 10 153.74924
8 11 117.96944
8 12 103.08361
8 13 151.63141
8 14 122.70176
9 10 102.74810
9 11 180.59306
9 12 152.65982
9 13 132.21091
9 14 115.48886
10 11 185.56035
10 12 146.30893
10 13 167.30161
10 14 127.05639
11 12 111.13519
11 13 107.96905
11 14 122.63179
12 13 125.94614
12 14 92.40786
13 14 125.36824
