30 12
0 1 110.45381
0 2 110.64020
0 3 98.75867
0 4 82.74417
0 5 115.62865
0 6 144.65875
0 7 162.50461
0 8 77.28542
0 9 116.28536
0 10 105.03143
0 11 88.50348
0 12 135.30557
0 13 112.54993
0 14 132.51430
0 15 121.75911
0 16 161.00761
0 17 98.08103
0 18 129.18176
0 19 143.83040
0 20 114.08961
0 21 125.93517
0 22 122.24986
0 23 102.53178
0 24 93.87054
0 25 110.62669
0 26 129.95364
0 27 105.35304
0 28 126.56906
0 29 143.41315
1 2 116.31093
1 3 128.67624
1 4 140.94838
1 5 68.84997
1 6 122.75627
1 7 126.10010
1 8 136.89354
1 9 111.98675
1 10 143.49867
1 11 125.88202
1 12 119.73064
1 13 148.21901
1 14 135.81790
1 15 124.35073
1 16 106.05346
1 17 132.72382
1 18 150.42096
1 19 148.62663
1 20 90.08537
1 21 112.62350
1 22 136.20163
1 23 138.82765
1 24 66.56051
1 25 98.81586
1 26 152.07693
1 27 129.80920
1 28 136.93083
1 29 122.53087
2 3 95.44401
2 4 120.79803
2 5 109.53322
2 6 140.21663
2 7 168.93669
2 8 133.78833
2 9 120.76412
2 10 115.35397
2 11 104.98946
2 12 98.90352
2 13 143.45712
2 14 189.93791
2 15 77.84280
2 16 155.71080
2 17 124.31763
2 18 148.06519
2 19 116.58328
2 20 120.79982
2 21 144.63794
2 22 103.30733
2 23 137.86821
2 24 101.00632
2 25 133.28963
2 26 141.75073
2 27 126.04896
2 28 143.88615
2 29 123.10564
3 4 77.30080
3 5 139.09375
3 6 137.48642
3 7 132.07570
3 8 81.97528
3 9 109.24896
3 10 104.89423
3 11 70.71254
3 12 109.17760
3 13 115.19083
3 14 165.22943
3 15 106.83974
3 16 135.69354
3 17 97.07451
3 18 134.02434
3 19 114.85844
3 20 121.91711
3 21 94.64179
3 22 110.13322
3 23 122.33380
3 24 110.68176
3 25 108.26643
3 26 104.84672
3 27 119.91663
3 28 143.68996
3 29 110.63230
4 5 132.47810
4 6 141.58803
4 7 126.45614
4 8 64.55431
4 9 118.65276
4 10 107.64991
4 11 78.93966
4 12 142.94492
4 13 128.40678
4 14 143.63052
4 15 107.54272
4 16 152.30534
4 17 77.05969
4 18 123.90850
4 19 113.31390
4 20 114.29238
4 21 123.90314
4 22 98.05315
4 23 109.27037
4 24 113.42840
4 25 106.12455
4 26 68.44505
4 27 91.08374
4 28 145.14842
4 29 162.64505
5 6 102.31753
5 7 131.07233
5 8 148.63692
5 9 125.93066
5 10 148.73755
5 11 143.44325
5 12 126.20533
5 13 167.53368
5 14 139.94841
5 15 99.43652
5 16 107.29467
5 17 133.92870
5 18 144.64215
5 19 126.14877
5 20 52.80035
5 21 121.05412
5 22 114.44670
5 23 115.77623
5 24 93.77971
5 25 121.55570
5 26 134.82178
5 27 95.23840
5 28 112.73807
5 29 130.30283
6 7 154.06046
6 8 155.49344
6 9 180.06201
6 10 197.77734
6 11 154.13489
6 12 173.98277
6 13 142.91318
6 14 105.27278
6 15 102.19701
6 16 102.78095
6 17 132.59416
6 18 136.50494
6 19 152.45924
6 20 61.98713
6 21 129.67783
6 22 158.45012
6 23 101.02262
6 24 143.93533
6 25 168.99228
6 26 146.82663
6 27 130.82510
6 28 124.62098
6 29 128.08734
7 8 142.49582
7 9 126.41329
7 10 145.48578
7 11 136.58255
7 12 139.02217
7 13 190.36734
7 14 166.85512
7 15 152.82285
7 16 90.00122
7 17 138.47063
7 18 161.05080
7 19 112.82967
7 20 122.76866
7 21 109.25022
7 22 144.21497
7 23 157.40691
7 24 119.52461
7 25 97.00008
7 26 96.24786
7 27 135.24980
7 28 163.60425
7 29 168.28539
8 9 115.41230
8 10 109.18594
8 11 91.22066
8 12 146.26648
8 13 125.24764
8 14 148.71402
8 15 140.82306
8 16 160.79156
8 17 95.93193
8 18 161.98860
8 19 136.68890
8 20 134.78406
8 21 132.21445
8 22 143.04134
8 23 138.22134
8 24 118.10575
8 25 116.10357
8 26 97.96522
8 27 134.21744
8 28 166.18633
8 29 161.58960
9 10 86.08568
9 11 130.33891
9 12 89.89233
9 13 177.38887
9 14 188.02339
9 15 132.82016
9 16 159.60336
9 17 161.77470
9 18 168.51181
9 19 129.02963
9 20 135.59647
9 21 136.08710
9 22 125.06376
9 23 172.04785
9 24 87.09884
9 25 61.66238
9 26 136.90829
9 27 143.51080
9 28 159.55092
9 29 155.51915
10 11 100.74808
10 12 80.38397
10 13 180.51170
10 14 205.80327
10 15 149.76886
10 16 170.22313
10 17 139.71788
10 18 161.09076
10 19 99.43106
10 20 159.59778
10 21 143.12999
10 22 127.04405
10 23 155.39725
10 24 98.40306
10 25 95.41868
10 26 122.26115
10 27 133.84012
10 28 163.36153
10 29 169.11754
11 12 126.67146
11 13 107.30006
11 14 157.97629
11 15 121.45467
11 16 145.42584
11 17 65.51919
11 18 115.38694
11 19 123.23978
11 20 137.71573
11 21 118.57243
11 22 115.31605
11 23 117.29497
11 24 92.70501
11 25 104.69769
11 26 111.10745
11 27 118.81158
11 28 151.98892
11 29 146.20946
12 13 195.39560
12 14 206.90504
12 15 138.47662
12 16 135.95560
12 17 162.29173
12 18 161.90938
12 19 94.30253
12 20 140.50371
12 21 126.01772
12 22 128.78271
12 23 157.98558
12 24 92.14008
12 25 104.81550
12 26 144.10133
12 27 138.98232
12 28 158.04218
12 29 135.41589
13 14 143.83279
