30 6
0 1 165.69635
0 2 183.64108
0 3 154.75227
0 4 142.98468
0 5 144.75232
0 6 169.25276
0 7 129.01675
0 8 177.30087
0 9 171.03131
0 10 143.36017
0 11 143.79619
0 12 159.58650
0 13 171.34836
0 14 128.99133
0 15 172.16110
0 16 193.19998
0 17 174.56372
0 18 120.97943
0 19 188.96298
0 20 139.51086
0 21 176.51256
0 22 151.68239
0 23 131.61853
0 24 181.46182
0 25 125.31791
0 26 162.88988
0 27 153.38155
0 28 143.14368
0 29 149.16850
1 2 165.63431
1 3 174.07896
1 4 188.05136
1 5 162.17918
1 6 177.66060
1 7 186.07396
1 8 198.28140
1 9 185.52950
1 10 166.05585
1 11 158.69536
1 12 165.06464
1 13 216.97127
1 14 169.02855
1 15 156.26208
1 16 176.18057
1 17 152.85471
1 18 174.51805
1 19 178.60930
1 20 213.64204
1 21 180.39540
1 22 215.31322
1 23 163.04944
1 24 187.32713
1 25 164.93126
1 26 193.47583
1 27 163.82455
1 28 175.56256
1 29 148.06262
2 3 158.81538
2 4 179.95540
2 5 169.55957
2 6 183.51906
2 7 184.25063
2 8 184.44370
2 9 161.11539
2 10 176.14142
2 11 160.12032
2 12 159.26941
2 13 173.88210
2 14 185.42084
2 15 150.28746
2 16 139.48946
2 17 158.87866
2 18 163.28447
2 19 205.30869
2 20 177.33044
2 21 159.61903
2 22 174.81213
2 23 159.31747
2 24 152.81651
2 25 165.21870
2 26 191.47691
2 27 142.18704
2 28 236.28166
2 29 174.60811
3 4 171.38078
3 5 174.90820
3 6 201.99223
3 7 171.10156
3 8 186.29158
3 9 136.88550
3 10 186.81743
3 11 169.18231
3 12 151.48897
3 13 142.96455
3 14 154.37988
3 15 137.60101
3 16 180.10432
3 17 177.22961
3 18 160.57045
3 19 182.29018
3 20 152.70178
3 21 164.89452
3 22 185.40691
3 23 184.34204
3 24 192.94217
3 25 154.21739
3 26 180.30351
3 27 161.69604
3 28 216.86829
3 29 164.43390
4 5 139.75049
4 6 147.66594
4 7 176.06409
4 8 143.42473
4 9 150.98189
4 10 132.08876
4 11 153.60292
4 12 159.48083
4 13 174.88190
4 14 151.73593
4 15 180.84789
4 16 173.82625
4 17 139.34174
4 18 166.06799
4 19 227.59193
4 20 188.29396
4 21 143.11327
4 22 130.59935
4 23 169.73242
4 24 190.81047
4 25 127.37373
4 26 156.44406
4 27 161.21567
4 28 139.38429
4 29 191.62613
5 6 171.99399
5 7 175.56094
5 8 166.57277
5 9 186.50403
5 10 140.68813
5 11 132.36911
5 12 170.49750
5 13 219.78052
5 14 154.57765
5 15 170.16803
5 16 147.01022
5 17 177.53307
5 18 185.05858
5 19 242.58925
5 20 190.10011
5 21 164.16075
5 22 161.09023
5 23 166.75435
5 24 195.44533
5 25 168.72229
5 26 167.80708
5 27 186.82706
5 28 168.82925
5 29 187.20955
6 7 186.12505
6 8 159.15730
6 9 168.23352
6 10 122.14222
6 11 155.41624
6 12 197.74631
6 13 184.92998
6 14 126.53532
6 15 198.96617
6 16 200.54285
6 17 162.45137
6 18 174.46977
6 19 226.04770
6 20 155.70305
6 21 115.04681
6 22 150.07303
6 23 171.45222
6 24 147.39380
6 25 151.10550
6 26 169.51671
6 27 184.90984
6 28 168.37735
6 29 135.14520
7 8 151.57996
7 9 189.40825
7 10 160.58025
7 11 176.61247
7 12 136.77075
7 13 156.64830
7 14 137.87914
7 15 143.36038
7 16 213.66814
7 17 164.11046
7 18 181.52625
7 19 146.42358
7 20 127.88705
7 21 166.54193
7 22 172.16602
7 23 150.98149
7 24 204.79279
7 25 147.42012
7 26 216.00052
7 27 169.73480
7 28 183.31702
7 29 146.85654
8 9 170.29402
8 10 154.11949
8 11 165.52328
8 12 134.76157
8 13 163.30281
8 14 163.44269
8 15 172.63794
8 16 202.09692
8 17 148.60858
8 18 204.82820
8 19 184.25049
8 20 170.43655
8 21 142.63422
8 22 151.26845
8 23 141.73967
8 24 193.63626
8 25 158.52834
8 26 186.96777
8 27 143.13139
8 28 218.61055
8 29 145.08446
9 10 143.49786
9 11 150.03307
9 12 173.96074
9 13 130.75081
9 14 171.57091
9 15 188.85461
9 16 184.52280
9 17 162.12308
9 18 145.97743
9 19 221.13704
9 20 188.05316
9 21 124.55516
9 22 198.12164
9 23 174.99878
9 24 184.93150
9 25 191.48186
9 26 180.44133
9 27 187.20851
9 28 206.52162
9 29 188.12947
10 11 150.74586
10 12 148.19414
10 13 163.08928
10 14 114.25928
10 15 164.56903
10 16 185.44495
10 17 123.79752
10 18 161.39180
10 19 215.18451
10 20 166.61943
10 21 113.53436
10 22 155.03871
10 23 133.06377
10 24 192.53262
10 25 160.97758
10 26 148.22198
10 27 190.52263
10 28 137.96291
10 29 163.67581
11 12 159.21391
11 13 193.79955
11 14 181.34987
11 15 182.54442
11 16 144.32410
11 17 160.20096
11 18 161.29407
11 19 221.46269
11 20 165.04945
11 21 114.63248
11 22 141.10666
11 23 170.20105
11 24 124.10877
11 25 150.72023
11 26 207.98819
11 27 149.77594
11 28 159.08867
11 29 159.72487
12 13 146.36084
12 14 153.91612
12 15 85.48887
12 16 185.67387
12 17 94.31415
12 18 167.58315
12 19 144.26968
12 20 151.11108
12 21 143.60750
12 22 141.91350
12 23 133.80927
12 24 190.17372
12 25 135.79855
12 26 168.92767
12 27 111.04568
