10 2
0 1 131.47118
0 2 170.37434
0 3 171.31491
0 4 140.90099
0 5 180.78984
0 6 146.07933
0 7 157.34373
0 8 186.18103
0 9 160.12881
1 2 149.40279
1 3 155.97641
1 4 136.88657
1 5 142.61951
1 6 143.68155
1 7 153.97997
1 8 142.06659
1 9 120.29652
2 3 120.47215
2 4 101.19299
2 5 140.94856
2 6 98.40180
2 7 105.77533
2 8 167.25179
2 9 137.22763
3 4 111.12922
3 5 121.47284
3 6 115.28441
3 7 111.72849
3 8 133.91745
3 9 92.21958
4 5 111.17451
4 6 87.64736
4 7 92.44323
4 8 157.59961
4 9 108.22883
5 6 121.16609
5 7 91.30476
5 8 137.02092
5 9 117.66479
6 7 64.06679
6 8 139.39418
6 9 118.96439
7 8 144.21092
7 9 121.53877
8 9 114.48803
