15 4
0 1 138.58565
0 2 187.99191
0 3 154.76756
0 4 176.92799
0 5 156.92747
0 6 171.44553
0 7 151.49989
0 8 152.13582
0 9 150.20662
0 10 159.26060
0 11 132.04134
0 12 158.25616
0 13 166.31694
0 14 177.50345
1 2 200.20020
1 3 166.43263
1 4 208.97910
1 5 188.54979
1 6 159.69215
1 7 171.26996
1 8 146.03014
1 9 190.34584
1 10 153.86165
1 11 163.73219
1 12 200.30144
1 13 172.22884
1 14 204.12025
2 3 198.58133
2 4 206.29764
2 5 188.53067
2 6 202.82030
2 7 196.26419
2 8 192.69690
2 9 156.90201
2 10 184.15265
2 11 126.86652
2 12 191.07816
2 13 167.03824
2 14 219.54979
3 4 205.20596
3 5 191.14542
3 6 169.00655
3 7 143.85411
3 8 187.11514
3 9 184.78210
3 10 143.65208
3 11 142.44809
3 12 145.64720
3 13 160.18820
3 14 179.39748
4 5 139.64160
4 6 199.22583
4 7 148.21220
4 8 159.32375
4 9 150.59929
4 10 177.05313
4 11 169.35562
4 12 206.57481
4 13 186.60924
4 14 142.93231
5 6 197.15143
5 7 172.06538
5 8 144.63600
5 9 150.47011
5 10 158.45563
5 11 156.37518
5 12 156.48383
5 13 152.26276
5 14 156.38316
6 7 161.08479
6 8 189.73161
6 9 162.55437
6 10 137.48199
6 11 160.88953
6 12 179.17841
6 13 165.78059
6 14 210.36032
7 8 161.22208
7 9 129.66705
7 10 144.82408
7 11 137.32033
7 12 174.65361
7 13 137.67924
7 14 117.24460
8 9 146.95288
8 10 154.85559
8 11 155.17567
8 12 214.27962
8 13 145.50009
8 14 181.65860
9 10 160.68401
9 11 125.14275
9 12 154.80290
9 13 156.83652
9 14 169.35651
10 11 155.13620
10 12 164.53806
10 13 97.10806
10 14 170.33801
11 12 145.41206
11 13 122.59454
11 14 179.32037
12 13 179.28294
12 14 205.71999
13 14 160.55122
