15 4
0 1 87.96530
0 2 123.84803
0 3 123.30683
0 4 52.10923
0 5 133.39703
0 6 119.42939
0 7 94.93510
0 8 108.24778
0 9 72.70862
0 10 95.46777
0 11 111.55729
0 12 127.24878
0 13 131.22455
0 14 116.99382
1 2 161.25081
1 3 102.62786
1 4 106.05695
1 5 160.68245
1 6 156.11827
1 7 135.70905
1 8 97.51289
1 9 55.58614
1 10 150.73372
1 11 128.23291
1 12 113.14194
1 13 111.47368
1 14 121.15927
2 3 133.78455
2 4 133.05737
2 5 43.14164
2 6 122.06136
2 7 131.69542
2 8 124.37457
2 9 122.09605
2 10 74.60279
2 11 99.50481
2 12 139.21475
2 13 121.33395
2 14 148.53564
3 4 125.38933
3 5 135.21785
3 6 105.26381
3 7 122.83798
3 8 110.91638
3 9 87.07900
3 10 130.68156
3 11 88.44321
3 12 113.77252
3 13 52.48532
3 14 62.78365
4 5 154.55014
4 6 126.62690
4 7 79.32525
4 8 108.95579
4 9 101.02018
4 10 91.81512
4 11 139.57443
4 12 123.28886
4 13 121.22911
4 14 110.06078
5 6 119.40229
5 7 152.48384
5 8 131.59309
5 9 120.58394
5 10 103.34949
5 11 81.36170
5 12 151.01497
5 13 133.98758
5 14 159.33290
6 7 112.10912
6 8 140.07867
6 9 130.03317
6 10 108.55963
6 11 81.01744
6 12 152.30368
6 13 132.13681
6 14 108.19735
7 8 106.99088
7 9 115.36351
7 10 65.12663
7 11 133.11397
7 12 94.42028
7 13 121.92908
7 14 99.47739
8 9 78.30138
8 10 110.20179
8 11 120.65593
8 12 107.10871
8 13 92.73268
8 14 111.21709
9 10 115.14905
9 11 85.05626
9 12 110.35366
9 13 95.40265
9 14 97.91937
10 11 113.45468
10 12 112.89103
10 13 121.52488
10 14 120.02288
11 12 145.70418
11 13 114.44003
11 14 106.22484
12 13 105.75769
12 14 132.79800
13 14 77.90281
