15 9
0 1 176.63327
0 2 114.55335
0 3 103.09811
0 4 181.10446
0 5 128.02641
0 6 131.94957
0 7 141.56105
0 8 124.53185
0 9 146.88559
0 10 148.18716
0 11 165.57979
0 12 119.26879
0 13 134.41219
0 14 95.39267
1 2 140.32484
1 3 167.96870
1 4 151.02135
1 5 166.21925
1 6 182.88324
1 7 90.16449
1 8 162.57385
1 9 187.31703
1 10 163.36928
1 11 91.63654
1 12 150.38701
1 13 146.60780
1 14 125.93878
2 3 124.93378
2 4 175.71565
2 5 126.60120
2 6 146.61174
2 7 128.13554
2 8 122.51017
2 9 83.88527
2 10 137.16914
2 11 139.21928
2 12 100.86976
2 13 144.79791
2 14 123.85935
3 4 164.72285
3 5 144.90231
3 6 130.63876
3 7 150.61421
3 8 133.19672
3 9 137.13380
3 10 139.20718
3 11 147.86235
3 12 138.70547
3 13 116.87615
3 14 131.51843
4 5 150.95160
4 6 146.00905
4 7 127.33356
4 8 175.77963
4 9 192.86295
4 10 179.78120
4 11 104.87262
4 12 150.68629
4 13 133.96819
4 14 175.90434
5 6 178.53940
5 7 109.54816
5 8 138.88274
5 9 163.70709
5 10 138.72383
5 11 135.59621
5 12 118.80964
5 13 140.29884
5 14 151.66223
6 7 158.81451
6 8 168.97105
6 9 158.13968
6 10 154.99039
6 11 171.21187
6 12 132.43823
6 13 111.96383
6 14 135.19177
7 8 141.32368
7 9 179.12433
7 10 106.32033
7 11 80.85741
7 12 126.75381
7 13 119.80276
7 14 107.93427
8 9 128.58206
8 10 159.96941
8 11 152.82823
8 12 100.53255
8 13 124.01290
8 14 126.37783
9 10 158.25179
9 11 167.68147
9 12 143.50246
9 13 169.98521
9 14 156.09712
10 11 139.95273
10 12 162.21550
10 13 150.69536
10 14 116.05396
11 12 152.87500
11 13 144.87593
11 14 139.39561
12 13 120.73885
12 14 125.98895
13 14 139.32974
