30 18
0 1 156.14838
0 2 147.85750
0 3 172.97794
0 4 168.85675
0 5 181.10297
0 6 155.46141
0 7 142.47711
0 8 137.70694
0 9 114.00202
0 10 160.10118
0 11 149.93709
0 12 146.28430
0 13 174.36839
0 14 154.39368
0 15 122.57292
0 16 118.45010
0 17 134.03427
0 18 127.50579
0 19 164.16248
0 20 186.63365
0 21 117.58727
0 22 174.17815
0 23 180.30249
0 24 164.59306
0 25 165.51204
0 26 97.12814
0 27 150.33521
0 28 189.50169
0 29 135.64450
1 2 161.49013
1 3 133.72289
1 4 136.62421
1 5 169.78531
1 6 94.08490
1 7 125.68713
1 8 114.70102
1 9 146.40065
1 10 147.44859
1 11 166.63136
1 12 141.51340
1 13 165.11273
1 14 156.22945
1 15 138.14043
1 16 139.69238
1 17 145.99365
1 18 138.78040
1 19 149.66122
1 20 149.56995
1 21 143.48201
1 22 136.88257
1 23 140.79494
1 24 161.73039
1 25 140.45126
1 26 151.23091
1 27 142.59442
1 28 158.12282
1 29 132.13744
2 3 133.86765
2 4 160.14664
2 5 202.25702
2 6 129.22945
2 7 138.22023
2 8 154.75452
2 9 172.37187
2 10 169.59972
2 11 177.14076
2 12 127.43498
2 13 159.32631
2 14 166.89514
2 15 169.67157
2 16 155.15550
2 17 183.27336
2 18 166.55641
2 19 172.74869
2 20 173.92484
2 21 128.50589
2 22 153.90836
2 23 166.68257
2 24 139.19615
2 25 150.98926
2 26 164.11665
2 27 196.58531
2 28 177.77936
2 29 154.40564
3 4 162.86649
3 5 182.71306
3 6 111.80457
3 7 128.36594
3 8 177.44817
3 9 158.96881
3 10 122.10681
3 11 185.34308
3 12 176.51616
3 13 182.36128
3 14 132.47380
3 15 132.78072
3 16 152.71013
3 17 172.29539
3 18 147.20003
3 19 130.88501
3 20 132.58095
3 21 151.18964
3 22 111.74590
3 23 146.49023
3 24 126.83389
3 25 150.60599
3 26 183.02106
3 27 140.15787
3 28 168.83377
3 29 118.09256
4 5 167.84207
4 6 129.08485
4 7 118.43038
4 8 149.49841
4 9 132.58832
4 10 130.29050
4 11 145.56525
4 12 115.58754
4 13 119.79489
4 14 143.35977
4 15 187.48706
4 16 167.07515
4 17 114.70017
4 18 145.24525
4 19 186.90436
4 20 193.88097
4 21 151.05176
4 22 180.82764
4 23 163.29524
4 24 174.00076
4 25 102.73100
4 26 155.85397
4 27 179.54553
4 28 153.07835
4 29 119.44368
5 6 129.38889
5 7 130.66615
5 8 150.71762
5 9 143.48833
5 10 196.46487
5 11 166.26328
5 12 139.46150
5 13 151.91118
5 14 149.13602
5 15 186.56569
5 16 157.97850
5 17 154.68958
5 18 140.09148
5 19 165.49550
5 20 142.64500
5 21 180.93245
5 22 202.14040
5 23 195.90352
5 24 189.57324
5 25 163.11700
5 26 159.03706
5 27 151.79620
5 28 83.52804
5 29 175.81342
6 7 117.96703
6 8 125.46712
6 9 134.34334
6 10 150.81477
6 11 136.20412
6 12 116.48386
6 13 136.39284
6 14 131.83981
6 15 145.28532
6 16 124.97395
6 17 131.34157
6 18 115.45125
6 19 119.87094
6 20 120.50957
6 21 130.55000
6 22 147.37646
6 23 130.24054
6 24 141.46571
6 25 136.39232
6 26 136.65431
6 27 133.26071
6 28 109.69852
6 29 141.27655
7 8 122.34875
7 9 113.34461
7 10 135.97318
7 11 147.49251
7 12 124.50631
7 13 109.04371
7 14 114.54773
7 15 146.09584
7 16 139.41177
7 17 125.94718
7 18 114.62415
7 19 138.47119
7 20 124.41011
7 21 118.49932
7 22 137.21761
7 23 137.20645
7 24 104.53786
7 25 89.25592
7 26 133.20337
7 27 166.03638
7 28 111.62108
7 29 122.17771
8 9 138.10901
8 10 195.67401
8 11 185.08360
8 12 107.13972
8 13 149.81540
8 14 166.82909
8 15 187.36154
8 16 114.29031
8 17 143.86079
8 18 157.70963
8 19 158.39391
8 20 169.08144
8 21 147.92665
8 22 176.25397
8 23 172.85039
8 24 168.85960
8 25 162.17062
8 26 148.81238
8 27 175.28163
8 28 149.86169
8 29 135.46632
9 10 126.60775
9 11 129.70108
9 12 149.41225
9 13 143.31747
9 14 129.27278
9 15 129.21756
9 16 153.16389
9 17 93.65816
9 18 113.78102
9 19 170.96385
9 20 149.98926
9 21 126.78219
9 22 171.71445
9 23 125.43684
9 24 160.92824
9 25 140.90387
9 26 134.53062
9 27 146.52342
9 28 129.31384
9 29 134.48932
10 11 131.97166
10 12 175.53711
10 13 179.28055
10 14 120.80555
10 15 135.29112
10 16 172.02580
10 17 131.17995
10 18 152.92233
10 19 176.60001
10 20 175.25235
10 21 144.00739
10 22 121.75465
10 23 140.62602
10 24 154.94572
10 25 132.32748
10 26 159.63058
10 27 147.10033
10 28 177.03809
10 29 123.26852
11 12 148.87242
11 13 167.50578
11 14 142.21927
11 15 172.00330
11 16 174.60257
11 17 121.98325
11 18 120.18451
11 19 181.12450
11 20 182.78302
11 21 120.82856
11 22 191.64099
11 23 133.20695
11 24 171.92674
11 25 155.01866
11 26 114.50833
11 27 156.69278
11 28 152.61629
11 29 178.99361
12 13 104.50242
12 14 133.27472
12 15 193.38266
12 16 119.59226
12 17 151.29539
12 18 144.85098
12 19 178.05783
12 20 178.51840
12 21 129.05057
12 22 169.15131
12 23 179.12788
12 24 155.15175
12 25 128.49748
12 26 128.59943
12 27 162.78972
12 28 128.44844
12 29 135.88989
13 14 113.72633
13 15 183.52545
13 16 155.89066
13 17 152.63530
13 18 135.01669
13 19 196.48521
13 20 163.03255
13 21 155.01558
13 22 169.92183
13 23 183.92892
13 24 134.18718
13 25 82.81878
13 26 155.72115
13 27 200.06828
13 28 114.33764
13 29 169.14722
14 15 145.89288
14 16 128.33617
14 17 150.68166
14 18 115.77911
14 19 168.11429
14 20 153.68314
14 21 147.70634
14 22 112.39139
14 23 164.69138
14 24 98.53947
14 25 100.13380
14 26 140.03061
14 27 129.64963
14 28 129.32707
14 29 135.03181
15 16 163.59428
15 17 162.85138
15 18 126.45553
15 19 171.18295
15 20 146.73418
15 21 155.67570
15 22 136.21588
15 23 168.31009
15 24 157.30844
15 25 148.90538
15 26 149.51436
15 27 146.01987
15 28 178.85292
15 29 165.91800
16 17 137.84216
16 18 157.93022
16 19 110.06628
16 20 165.75058
16 21 143.73494
16 22 134.78146
16 23 201.69954
16 24 142.72542
16 25 165.58925
16 26 110.60513
16 27 141.34048
16 28 162.42462
16 29 120.15862
17 18 142.98077
17 19 144.53616
17 20 162.36911
17 21 137.50186
17 22 181.77846
17 23 160.80042
17 24 183.40936
17 25 150.64925
17 26 126.54963
17 27 175.06117
17 28 150.00751
17 29 137.80377
18 19 172.97559
18 20 140.27496
18 21 113.83305
18 22 179.19296
18 23 133.30803
18 24 142.42783
18 25 123.97985
18 26 134.34853
18 27 130.79358
18 28 143.64978
18 29 151.33817
19 20 151.35672
19 21 160.07904
19 22 157.97015
19 23 185.46700
19 24 149.98575
19 25 192.07365
19 26 136.27934
19 27 160.14958
19 28 164.62895
19 29 147.94557
20 21 143.46176
20 22 155.37375
20 23 152.88380
20 24 160.10190
20 25 165.78130
20 26 191.66817
20 27 179.60260
20 28 125.93575
20 29 177.70503
21 22 166.22696
21 23 117.92709
21 24 142.80530
21 25 156.39549
21 26 129.64851
21 27 157.81770
21 28 166.46719
21 29 130.51186
22 23 179.33008
22 24 109.83262
22 25 137.15347
22 26 168.99731
22 27 161.43118
22 28 172.62737
22 29 144.09688
23 24 155.51949
23 25 169.94684
23 26 181.11125
23 27 168.10199
23 28 158.89824
23 29 168.91412
24 25 121.60735
24 26 145.88000
24 27 170.85226
24 28 152.00146
24 29 155.90979
25 26 152.34627
25 27 183.43855
25 28 136.29672
25 29 150.84760
26 27 143.77762
26 28 156.20184
26 29 155.69275
27 28 167.32544
27 29 130.99841
28 29 181.21516
