15 6
0 1 156.12598
0 2 183.62363
0 3 194.76718
0 4 178.76843
0 5 186.36807
0 6 216.78432
0 7 168.43668
0 8 173.96271
0 9 196.73964
0 10 175.02301
0 11 184.40875
0 12 170.68095
0 13 159.02377
0 14 150.77972
1 2 210.70943
1 3 213.68628
1 4 170.28688
1 5 167.33704
1 6 171.72865
1 7 157.75159
1 8 170.36325
1 9 182.97984
1 10 173.65161
1 11 176.98874
1 12 158.80499
1 13 166.43069
1 14 187.98586
2 3 198.21162
2 4 216.51805
2 5 186.18628
2 6 196.48766
2 7 175.04541
2 8 151.84142
2 9 190.73816
2 10 157.58128
2 11 202.19543
2 12 194.10309
2 13 175.16815
2 14 200.98543
3 4 238.15096
3 5 202.57986
3 6 215.49696
3 7 151.08890
3 8 166.34190
3 9 203.66527
3 10 226.95468
3 11 207.17429
3 12 176.10094
3 13 202.67329
3 14 181.32622
4 5 202.70390
4 6 187.65436
4 7 163.35265
4 8 162.45343
4 9 195.37234
4 10 159.78616
4 11 159.79912
4 12 136.76633
4 13 197.01045
4 14 165.17799
5 6 182.91089
5 7 143.53525
5 8 177.34145
5 9 150.64714
5 10 180.48166
5 11 212.33981
5 12 192.73273
5 13 173.21243
5 14 186.61749
6 7 184.24998
6 8 185.75349
6 9 152.77420
6 10 180.37036
6 11 178.63991
6 12 144.17415
6 13 184.32671
6 14 204.79579
7 8 134.32133
7 9 169.10735
7 10 176.77217
7 11 185.20050
7 12 149.39439
7 13 157.75847
7 14 154.35379
8 9 172.47281
8 10 139.66347
8 11 152.59003
8 12 159.64876
8 13 166.54854
8 14 188.99767
9 10 190.16901
9 11 152.46037
9 12 144.40591
9 13 160.17068
9 14 190.00568
10 11 158.58327
10 12 164.22908
10 13 156.71930
10 14 191.05112
11 12 126.15556
11 13 184.69179
11 14 196.38918
12 13 172.05461
12 14 162.26982
13 14 125.02639
