15 9
0 1 128.49158
0 2 110.11548
0 3 116.48056
0 4 117.36002
0 5 99.16209
0 6 104.55930
0 7 128.41739
0 8 103.92075
0 9 88.97238
0 10 98.46816
0 11 117.60630
0 12 123.10551
0 13 129.41473
0 14 134.81660
1 2 99.39696
1 3 56.63684
1 4 94.17686
1 5 94.88264
1 6 108.33605
1 7 103.75939
1 8 105.39319
1 9 119.21346
1 10 79.96770
1 11 127.07886
1 12 124.09602
1 13 115.04302
1 14 87.27187
2 3 92.41882
2 4 142.29878
2 5 72.85335
2 6 132.31873
2 7 104.02444
2 8 143.51511
2 9 134.47853
2 10 75.82846
2 11 136.76109
2 12 128.40465
2 13 103.50926
2 14 112.25945
3 4 109.46212
3 5 93.41350
3 6 89.62041
3 7 115.27189
3 8 75.26840
3 9 97.07973
3 10 88.96828
3 11 124.91891
3 12 97.62051
3 13 101.07798
3 14 76.22686
4 5 105.60432
4 6 111.02042
4 7 114.39184
4 8 93.60771
4 9 115.98039
4 10 108.69684
4 11 101.43542
4 12 124.70387
4 13 148.05441
4 14 92.92496
5 6 108.30908
5 7 121.57309
5 8 123.61543
5 9 101.52927
5 10 93.22329
5 11 87.24400
5 12 95.98026
5 13 83.65358
5 14 96.29963
6 7 117.09834
6 8 85.29194
6 9 52.96056
6 10 99.59896
6 11 77.46190
6 12 54.65382
6 13 84.29008
6 14 138.19054
7 8 144.15654
7 9 143.66913
7 10 72.78455
7 11 134.74995
7 12 133.58266
7 13 126.97244
7 14 142.68315
8 9 78.93328
8 10 118.22869
8 11 120.12548
8 12 102.80635
8 13 140.97433
8 14 93.36777
9 10 107.05039
9 11 76.00420
9 12 59.02520
9 13 104.32749
9 14 132.89301
10 11 106.87449
10 12 112.27357
10 13 117.11389
10 14 118.37787
11 12 66.04369
11 13 105.01430
11 14 137.36122
12 13 80.49599
12 14 132.59680
13 14 148.14279
