15 6
0 1 123.11639
0 2 113.16131
0 3 97.36649
0 4 121.31421
0 5 101.84327
0 6 123.55561
0 7 86.76144
0 8 101.39693
0 9 118.62756
0 10 155.00525
0 11 174.44138
0 12 149.79723
0 13 118.10843
0 14 106.94333
1 2 154.63454
1 3 126.88774
1 4 151.53052
1 5 135.59370
1 6 120.02448
1 7 137.61012
1 8 140.97029
1 9 132.04427
1 10 135.65115
1 11 130.68309
1 12 152.48648
1 13 128.35779
1 14 92.83991
2 3 78.43568
2 4 96.16806
2 5 119.41859
2 6 104.24814
2 7 97.87013
2 8 92.65988
2 9 162.02864
2 10 153.43298
2 11 121.65659
2 12 136.67989
2 13 137.31534
2 14 141.90790
3 4 92.19591
3 5 110.33536
3 6 126.58671
3 7 89.33573
3 8 105.51698
3 9 153.62723
3 10 163.35083
3 11 118.85569
3 12 144.64426
3 13 150.55312
3 14 146.18330
4 5 122.11069
4 6 135.44290
4 7 131.05583
4 8 101.17825
4 9 157.30252
4 10 156.74841
4 11 135.09256
4 12 148.06659
4 13 140.75650
4 14 159.29866
5 6 145.36740
5 7 108.29935
5 8 91.14901
5 9 148.52173
5 10 113.19595
5 11 145.14960
5 12 123.85588
5 13 132.88435
5 14 118.94090
6 7 126.74716
6 8 114.83794
6 9 147.73947
6 10 128.54764
6 11 126.69033
6 12 129.66835
6 13 119.27195
6 14 121.69958
7 8 115.62674
7 9 122.77698
7 10 155.19559
7 11 150.64053
7 12 123.88098
7 13 125.95698
7 14 111.01354
8 9 128.78389
8 10 109.55411
8 11 151.61328
8 12 123.63879
8 13 132.81564
8 14 125.51484
9 10 118.27703
9 11 172.30148
9 12 104.10438
9 13 115.79493
9 14 86.63387
10 11 129.59358
10 12 76.14426
10 13 122.47993
10 14 104.74605
11 12 116.74622
11 13 151.41386
11 14 149.03197
12 13 134.82333
12 14 116.85522
13 14 78.52164
